data_source,sample_name,isolate_name,fraction,CIP,CLI,CXM,ERY,GEN,LEV,MET,MOX,OXA,PEN,TET,run_accession
patric,SAMEA2339987,1280.8673,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418470
patric,SAMEA2339988,1280.9771,train,R,NA,NA,R,S,NA,R,NA,NA,R,S,ERR418471
patric,SAMEA2339989,1280.8675,train,R,NA,NA,R,S,NA,R,NA,NA,R,S,ERR418472
patric,SAMEA2339990,1280.9772,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418473
patric,SAMEA2339991,1280.9773,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418474
patric,SAMEA2339992,1280.9775,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418475
patric,SAMEA2339993,1280.8396,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418476
patric,SAMEA2339994,1280.9774,train,S,NA,NA,S,R,NA,S,NA,NA,S,S,ERR418477
patric,SAMEA2339995,1280.9776,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418478
patric,SAMEA2339996,1280.9777,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418479
patric,SAMEA2339998,1280.9778,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418481
patric,SAMEA2339999,1280.9779,train,S,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418482
patric,SAMEA2340001,1280.8393,train,R,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418484
patric,SAMEA2340002,1280.9781,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418485
patric,SAMEA2340004,1280.9782,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418487
patric,SAMEA2340005,1280.9783,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418488
patric,SAMEA2340006,1280.7422,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418489
patric,SAMEA2340007,1280.7424,train,R,NA,NA,R,S,NA,R,NA,NA,R,S,ERR418490
patric,SAMEA2340008,1280.9784,train,R,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418491
patric,SAMEA2340009,1280.9785,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418492
patric,SAMEA2340010,1280.9786,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418493
patric,SAMEA2340011,1280.9787,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418494
patric,SAMEA2340012,1280.9788,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418495
patric,SAMEA2340013,1280.9789,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418496
patric,SAMEA2340014,1280.8473,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418497
patric,SAMEA2340015,1280.8471,train,R,NA,NA,R,S,NA,R,NA,NA,R,S,ERR418498
patric,SAMEA2340016,1280.9791,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418499
patric,SAMEA2340018,1280.8469,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418501
patric,SAMEA2340019,1280.8466,train,S,NA,NA,S,S,NA,S,NA,NA,R,R,ERR418502
patric,SAMEA2340020,1280.8467,train,R,NA,NA,R,S,NA,R,NA,NA,R,S,ERR418503
patric,SAMEA2340021,1280.9792,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418504
patric,SAMEA2340022,1280.9793,train,R,NA,NA,R,S,NA,R,NA,NA,R,R,ERR418505
patric,SAMEA2340023,1280.8423,train,S,NA,NA,R,S,NA,S,NA,NA,R,S,ERR418506
patric,SAMEA2340024,1280.8563,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418507
patric,SAMEA2340025,1280.9794,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418508
patric,SAMEA2340027,1280.9795,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418510
patric,SAMEA2340028,1280.8419,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418511
patric,SAMEA2340029,1280.9796,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418512
patric,SAMEA2340030,1280.8421,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418513
patric,SAMEA2340032,1280.9797,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418515
patric,SAMEA2340033,1280.7383,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418516
patric,SAMEA2340034,1280.9798,train,R,NA,NA,R,S,NA,R,NA,NA,R,S,ERR418517
patric,SAMEA2340035,1280.9799,test,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418518
patric,SAMEA2340037,1280.9801,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418520
patric,SAMEA2340038,1280.9802,train,S,NA,NA,R,S,NA,S,NA,NA,S,S,ERR418521
patric,SAMEA2340039,1280.7384,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418522
patric,SAMEA2340041,1280.9803,train,R,NA,NA,S,S,NA,R,NA,NA,R,R,ERR418524
patric,SAMEA2340042,1280.7392,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418525
patric,SAMEA2340043,1280.8361,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418526
patric,SAMEA2340044,1280.9804,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418527
patric,SAMEA2340045,1280.8354,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418528
patric,SAMEA2340046,1280.8352,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418529
patric,SAMEA2340047,1280.9805,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418530
patric,SAMEA2340048,1280.9806,train,S,NA,NA,R,S,NA,S,NA,NA,R,S,ERR418531
patric,SAMEA2340049,1280.9807,train,S,NA,NA,R,S,NA,S,NA,NA,S,S,ERR418532
patric,SAMEA2340050,1280.9808,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418533
patric,SAMEA2340051,1280.8358,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418534
patric,SAMEA2340052,1280.8434,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418535
patric,SAMEA2340053,1280.8433,train,R,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418536
patric,SAMEA2340054,1280.8432,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418537
patric,SAMEA2340055,1280.8431,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418538
patric,SAMEA2340056,1280.9809,train,S,NA,NA,S,S,NA,S,NA,NA,R,R,ERR418539
patric,SAMEA2340057,1280.8437,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418540
patric,SAMEA2340058,1280.8436,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418541
patric,SAMEA2340059,1280.8435,train,S,NA,NA,R,S,NA,S,NA,NA,R,S,ERR418542
patric,SAMEA2340062,1280.8483,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418545
patric,SAMEA2340063,1280.8484,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418546
patric,SAMEA2340064,1280.8485,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418547
patric,SAMEA2340065,1280.9811,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418548
patric,SAMEA2340066,1280.9812,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418549
patric,SAMEA2340067,1280.8482,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418550
patric,SAMEA2340068,1280.9813,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418551
patric,SAMEA2340069,1280.9814,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418552
patric,SAMEA2340070,1280.9816,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418553
patric,SAMEA2340071,1280.9815,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418554
patric,SAMEA2340072,1280.9817,train,R,NA,NA,R,S,NA,S,NA,NA,R,S,ERR418555
patric,SAMEA2340074,1280.8587,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418557
patric,SAMEA2340075,1280.9819,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418558
patric,SAMEA2340076,1280.8589,train,S,NA,NA,R,S,NA,S,NA,NA,R,S,ERR418559
patric,SAMEA2340077,1280.8588,train,R,NA,NA,R,S,NA,S,NA,NA,R,S,ERR418560
patric,SAMEA2340079,1280.8499,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418562
patric,SAMEA2340080,1280.9821,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418563
patric,SAMEA2340081,1280.9822,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418564
patric,SAMEA2340082,1280.9823,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418565
patric,SAMEA2340084,1280.9824,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418567
patric,SAMEA2340085,1280.8534,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418568
patric,SAMEA2340086,1280.9825,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418569
patric,SAMEA2340087,1280.9826,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418570
patric,SAMEA2340088,1280.9827,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418571
patric,SAMEA2340089,1280.8551,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418572
patric,SAMEA2340090,1280.8619,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418573
patric,SAMEA2340091,1280.8618,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418574
patric,SAMEA2340092,1280.8617,train,S,NA,NA,R,S,NA,S,NA,NA,R,R,ERR418575
patric,SAMEA2340093,1280.8616,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418576
patric,SAMEA2340094,1280.8615,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418577
patric,SAMEA2340095,1280.8614,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418578
patric,SAMEA2340096,1280.8613,test,S,NA,NA,S,S,NA,S,NA,NA,S,R,ERR418579
patric,SAMEA2340097,1280.8612,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418580
patric,SAMEA2340098,1280.9828,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418581
patric,SAMEA2340099,1280.9829,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418582
patric,SAMEA2340101,1280.9831,train,R,NA,NA,R,S,NA,R,NA,NA,R,R,ERR418584
patric,SAMEA2340102,1280.9832,test,R,NA,NA,S,S,NA,R,NA,NA,R,R,ERR418585
patric,SAMEA2340103,1280.9833,test,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418586
patric,SAMEA2340104,1280.9834,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418587
patric,SAMEA2340105,1280.8378,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418588
patric,SAMEA2340106,1280.9835,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418589
patric,SAMEA2340107,1280.8512,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418590
patric,SAMEA2340109,1280.7436,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418592
patric,SAMEA2340110,1280.7435,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418593
patric,SAMEA2340111,1280.7438,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418594
patric,SAMEA2340112,1280.9836,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418595
patric,SAMEA2340113,1280.7432,train,R,NA,NA,R,S,NA,R,NA,NA,R,S,ERR418596
patric,SAMEA2340114,1280.9837,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418597
patric,SAMEA2340115,1280.9838,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418598
patric,SAMEA2340116,1280.7433,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418599
patric,SAMEA2340117,1280.9839,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418600
patric,SAMEA2340118,1280.7429,train,R,NA,NA,R,S,NA,R,NA,NA,R,S,ERR418601
patric,SAMEA2340120,1280.8418,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418603
patric,SAMEA2340121,1280.9841,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418604
patric,SAMEA2340122,1280.9842,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418605
patric,SAMEA2340123,1280.8415,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418606
patric,SAMEA2340124,1280.9843,train,S,NA,NA,R,S,NA,S,NA,NA,S,S,ERR418607
patric,SAMEA2340125,1280.8411,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418608
patric,SAMEA2340126,1280.8412,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418609
patric,SAMEA2340127,1280.7419,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418610
patric,SAMEA2340129,1280.8712,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418612
patric,SAMEA2340130,1280.7415,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418613
patric,SAMEA2340131,1280.7416,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418614
patric,SAMEA2340132,1280.9844,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418615
patric,SAMEA2340133,1280.9845,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418616
patric,SAMEA2340134,1280.9846,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418617
patric,SAMEA2340135,1280.7414,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418618
patric,SAMEA2340136,1280.8596,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418619
patric,SAMEA2340137,1280.8595,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418620
patric,SAMEA2340138,1280.8405,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418621
patric,SAMEA2340139,1280.8593,test,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418622
patric,SAMEA2340141,1280.8599,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418624
patric,SAMEA2340142,1280.9847,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418625
patric,SAMEA2340143,1280.8598,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418626
patric,SAMEA2340144,1280.8591,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418627
patric,SAMEA2340145,1280.8592,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418628
patric,SAMEA2340146,1280.8539,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418629
patric,SAMEA2340147,1280.8493,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418630
patric,SAMEA2340148,1280.8537,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418631
patric,SAMEA2340149,1280.8538,train,R,NA,NA,R,S,NA,R,NA,NA,R,S,ERR418632
patric,SAMEA2340150,1280.8535,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418633
patric,SAMEA2340151,1280.8536,test,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418634
patric,SAMEA2340152,1280.9848,train,S,NA,NA,S,S,NA,S,NA,NA,S,R,ERR418635
patric,SAMEA2340153,1280.8547,test,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418636
patric,SAMEA2340154,1280.9849,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418637
patric,SAMEA2340155,1280.8491,test,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418638
patric,SAMEA2340156,1280.8492,train,R,NA,NA,R,S,NA,R,NA,NA,R,S,ERR418639
patric,SAMEA2340157,1280.8487,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418640
patric,SAMEA2340158,1280.8486,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418641
patric,SAMEA2340159,1280.8489,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418642
patric,SAMEA2340160,1280.8488,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418643
patric,SAMEA2340161,1280.8495,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418644
patric,SAMEA2340162,1280.8494,train,R,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418645
patric,SAMEA2340163,1280.8439,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418646
patric,SAMEA2340165,1280.8441,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418648
patric,SAMEA2340167,1280.8443,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418650
patric,SAMEA2340168,1280.9851,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418651
patric,SAMEA2340169,1280.9852,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418652
patric,SAMEA2340170,1280.8445,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418653
patric,SAMEA2340171,1280.9853,train,S,NA,NA,R,S,NA,S,NA,NA,R,S,ERR418654
patric,SAMEA2340172,1280.9854,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418655
patric,SAMEA2340173,1280.8362,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418656
patric,SAMEA2340174,1280.8359,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418657
patric,SAMEA2340176,1280.9855,train,R,NA,NA,R,S,NA,R,NA,NA,R,S,ERR418659
patric,SAMEA2340177,1280.9856,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418660
patric,SAMEA2340178,1280.8353,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418661
patric,SAMEA2340179,1280.7456,train,R,NA,NA,R,S,NA,R,NA,NA,R,S,ERR418662
patric,SAMEA2340180,1280.9857,test,S,NA,NA,S,S,NA,S,NA,NA,R,R,ERR418663
patric,SAMEA2340181,1280.9858,train,S,NA,NA,S,S,NA,S,NA,NA,R,R,ERR418664
patric,SAMEA2340182,1280.9859,train,R,NA,NA,R,S,NA,R,NA,NA,R,S,ERR418665
patric,SAMEA2340183,1280.7391,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418666
patric,SAMEA2340185,1280.9861,train,S,NA,NA,S,S,NA,S,NA,NA,R,R,ERR418668
patric,SAMEA2340186,1280.9862,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418669
patric,SAMEA2340187,1280.9863,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418670
patric,SAMEA2340188,1280.7406,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418671
patric,SAMEA2340189,1280.9864,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418672
patric,SAMEA2340190,1280.7402,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418673
patric,SAMEA2340191,1280.7403,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418674
patric,SAMEA2340192,1280.9865,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418675
patric,SAMEA2340193,1280.9866,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418676
patric,SAMEA2340194,1280.8382,test,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418677
patric,SAMEA2340195,1280.8381,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418678
patric,SAMEA2340196,1280.8709,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418679
patric,SAMEA2340197,1280.8707,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418680
patric,SAMEA2340200,1280.9867,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418683
patric,SAMEA2340201,1280.9869,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418684
patric,SAMEA2340202,1280.9868,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418685
patric,SAMEA2340203,1280.8747,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418686
patric,SAMEA2340204,1280.8748,train,R,NA,NA,R,S,NA,R,NA,NA,R,S,ERR418687
patric,SAMEA2340205,1280.9871,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418688
patric,SAMEA2340206,1280.8742,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418689
patric,SAMEA2340211,1280.8751,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418694
patric,SAMEA2340212,1280.9872,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418695
patric,SAMEA2340213,1280.8663,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418696
patric,SAMEA2340214,1280.9873,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418697
patric,SAMEA2340215,1280.9874,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418698
patric,SAMEA2340216,1280.8668,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418699
patric,SAMEA2340217,1280.9875,train,S,NA,NA,R,S,NA,R,NA,NA,R,S,ERR418700
patric,SAMEA2340218,1280.8666,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418701
patric,SAMEA2340219,1280.9876,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418702
patric,SAMEA2340220,1280.8671,train,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418703
patric,SAMEA2340221,1280.9877,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418704
patric,SAMEA2340222,1280.8623,test,S,NA,NA,S,S,NA,S,NA,NA,S,S,ERR418705
patric,SAMEA2340223,1280.8622,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418706
patric,SAMEA2340224,1280.9878,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418707
patric,SAMEA2340225,1280.8627,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418708
patric,SAMEA2340226,1280.8626,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418709
patric,SAMEA2340227,1280.8625,train,R,NA,NA,R,S,NA,R,NA,NA,R,S,ERR418710
patric,SAMEA2340228,1280.8624,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418711
patric,SAMEA2340229,1280.9879,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418712
patric,SAMEA2340231,1280.9881,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418714
patric,SAMEA2340232,1280.8713,train,R,NA,NA,R,S,NA,R,NA,NA,R,S,ERR418715
patric,SAMEA2340233,1280.9882,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418716
patric,SAMEA2340234,1280.9884,train,R,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418717
patric,SAMEA2340235,1280.8708,train,R,NA,NA,R,S,NA,S,NA,NA,R,S,ERR418718
patric,SAMEA2340237,1280.8711,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418720
patric,SAMEA2340238,1280.8716,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418721
patric,SAMEA2340239,1280.9883,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418722
patric,SAMEA2340241,1280.9885,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418724
patric,SAMEA2340242,1280.9886,test,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418725
patric,SAMEA2340243,1280.9887,train,R,NA,NA,S,S,NA,R,NA,NA,R,S,ERR418726
patric,SAMEA2340244,1280.9888,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418727
patric,SAMEA2340245,1280.9889,train,S,NA,NA,S,S,NA,S,NA,NA,R,S,ERR418728
patric,SAMEA2340248,1280.8759,test,S,S,NA,S,S,NA,S,NA,NA,R,S,ERR418731
patric,SAMEA2340250,1280.8761,train,S,S,NA,S,S,NA,S,NA,NA,R,S,ERR418733
patric,SAMEA2340251,1280.8764,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418734
patric,SAMEA2340252,1280.8763,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418735
patric,SAMEA2340253,1280.9891,test,S,S,NA,S,S,NA,S,NA,NA,R,R,ERR418736
patric,SAMEA2340254,1280.8766,test,S,S,NA,S,S,NA,R,NA,NA,R,R,ERR418737
patric,SAMEA2340255,1280.9892,train,S,S,NA,S,S,NA,S,NA,NA,R,S,ERR418738
patric,SAMEA2340256,1280.7441,train,S,S,NA,S,S,NA,S,NA,NA,R,S,ERR418739
patric,SAMEA2340257,1280.7439,train,S,S,NA,S,S,NA,S,NA,NA,R,S,ERR418740
patric,SAMEA2340259,1280.7445,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418742
patric,SAMEA2340260,1280.7446,test,S,S,NA,S,S,NA,S,NA,NA,R,S,ERR418743
patric,SAMEA2340261,1280.7443,train,S,S,NA,S,S,NA,S,NA,NA,R,S,ERR418744
patric,SAMEA2340262,1280.7444,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418745
patric,SAMEA2340263,1280.7447,train,S,S,NA,S,S,NA,S,NA,NA,R,S,ERR418746
patric,SAMEA2340264,1280.9893,train,R,S,NA,S,S,NA,R,NA,NA,R,S,ERR418747
patric,SAMEA2340265,1280.8407,test,S,S,NA,S,S,NA,S,NA,NA,R,S,ERR418748
patric,SAMEA2340266,1280.8406,train,S,S,NA,S,S,NA,S,NA,NA,R,S,ERR418749
patric,SAMEA2340267,1280.8594,test,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418750
patric,SAMEA2340268,1280.8404,test,R,R,NA,R,R,NA,R,NA,NA,R,S,ERR418751
patric,SAMEA2340270,1280.8409,test,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418753
patric,SAMEA2340271,1280.8408,train,S,S,NA,S,S,NA,S,NA,NA,S,S,ERR418754
patric,SAMEA2340272,1280.8394,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418755
patric,SAMEA2340273,1280.9894,train,S,S,NA,S,S,NA,S,NA,NA,R,S,ERR418756
patric,SAMEA2340274,1280.9895,train,S,S,NA,S,S,NA,S,NA,NA,S,S,ERR418757
patric,SAMEA2340275,1280.9896,train,R,S,NA,S,S,NA,R,NA,NA,R,S,ERR418758
patric,SAMEA2340276,1280.8685,train,S,S,NA,S,S,NA,S,NA,NA,R,S,ERR418759
patric,SAMEA2340277,1280.8684,train,S,S,NA,S,S,NA,S,NA,NA,R,S,ERR418760
patric,SAMEA2340278,1280.8686,train,R,S,NA,S,S,NA,R,NA,NA,R,S,ERR418761
patric,SAMEA2340279,1280.8687,train,S,R,NA,R,S,NA,S,NA,NA,R,R,ERR418762
patric,SAMEA2340280,1280.8682,train,R,S,NA,S,S,NA,R,NA,NA,R,S,ERR418763
patric,SAMEA2340281,1280.8683,train,S,S,NA,S,S,NA,S,NA,NA,R,S,ERR418764
patric,SAMEA2340283,1280.8366,train,R,R,NA,R,S,NA,R,NA,NA,R,S,ERR418766
patric,SAMEA2340284,1280.9897,train,S,R,NA,R,S,NA,R,NA,NA,R,R,ERR418767
patric,SAMEA2340285,1280.9898,train,S,S,NA,S,S,NA,S,NA,NA,R,S,ERR418768
patric,SAMEA2340286,1280.8369,train,S,S,NA,S,S,NA,S,NA,NA,S,S,ERR418769
