data_source,isolate_name,sample_name,fraction,AMC,AMI,AZT,CAZ,CFZ,CIP,CRO,CTX,CXM,ERT,FEP,FOX,GEN,IMI,LEV,MER,MIN,NIT,PTZ,TET,TOB,TSU,run_accession
ndaro,SAMN02138661,PDT000020609.1,train,NA,NA,NA,R,NA,S,R,NA,NA,NA,R,NA,S,NA,NA,S,NA,S,NA,NA,S,S,SRR850848
ndaro,SAMN02138661,PDT000020609.1,train,NA,NA,NA,R,NA,S,R,NA,NA,NA,R,NA,S,NA,NA,S,NA,S,NA,NA,S,S,SRR850849
ndaro,SAMN02138661,PDT000020609.1,train,NA,NA,NA,R,NA,S,R,NA,NA,NA,R,NA,S,NA,NA,S,NA,S,NA,NA,S,S,SRR850850
ndaro,SAMN02138662,PDT000022751.1,train,NA,R,NA,R,R,R,R,NA,NA,NA,R,NA,R,NA,NA,R,NA,NA,NA,R,R,R,SRR850923
ndaro,SAMN02138662,PDT000022751.1,train,NA,R,NA,R,R,R,R,NA,NA,NA,R,NA,R,NA,NA,R,NA,NA,NA,R,R,R,SRR850924
ndaro,SAMN02138662,PDT000022751.1,train,NA,R,NA,R,R,R,R,NA,NA,NA,R,NA,R,NA,NA,R,NA,NA,NA,R,R,R,SRR850925
ndaro,SAMN02138662,PDT000022751.1,train,NA,R,NA,R,R,R,R,NA,NA,NA,R,NA,R,NA,NA,R,NA,NA,NA,R,R,R,SRR850926
ndaro,SAMN02138665,PDT000022750.1,train,NA,R,NA,R,R,R,R,NA,NA,NA,NA,NA,R,NA,NA,R,NA,R,R,R,R,R,SRR850931
ndaro,SAMN02138665,PDT000022750.1,train,NA,R,NA,R,R,R,R,NA,NA,NA,NA,NA,R,NA,NA,R,NA,R,R,R,R,R,SRR850932
ndaro,SAMN02138665,PDT000022750.1,train,NA,R,NA,R,R,R,R,NA,NA,NA,NA,NA,R,NA,NA,R,NA,R,R,R,R,R,SRR850933
ndaro,SAMN02138665,PDT000022750.1,train,NA,R,NA,R,R,R,R,NA,NA,NA,NA,NA,R,NA,NA,R,NA,R,R,R,R,R,SRR850934
ndaro,SAMN02138666,PDT000022749.2,train,NA,NA,NA,R,R,R,NA,NA,NA,NA,NA,NA,S,NA,NA,R,NA,R,R,R,R,NA,SRR5658729
ndaro,SAMN02138666,PDT000022749.2,train,NA,NA,NA,R,R,R,NA,NA,NA,NA,NA,NA,S,NA,NA,R,NA,R,R,R,R,NA,SRR5659146
ndaro,SAMN02138666,PDT000022749.2,train,NA,NA,NA,R,R,R,NA,NA,NA,NA,NA,NA,S,NA,NA,R,NA,R,R,R,R,NA,SRR850935
ndaro,SAMN02138666,PDT000022749.2,train,NA,NA,NA,R,R,R,NA,NA,NA,NA,NA,NA,S,NA,NA,R,NA,R,R,R,R,NA,SRR850936
ndaro,SAMN02138666,PDT000022749.2,train,NA,NA,NA,R,R,R,NA,NA,NA,NA,NA,NA,S,NA,NA,R,NA,R,R,R,R,NA,SRR850937
ndaro,SAMN02138666,PDT000022749.2,train,NA,NA,NA,R,R,R,NA,NA,NA,NA,NA,NA,S,NA,NA,R,NA,R,R,R,R,NA,SRR850938
ndaro,SAMN02138667,PDT000019186.2,test,NA,NA,NA,S,R,R,S,NA,NA,NA,S,NA,S,NA,NA,S,NA,NA,NA,NA,S,S,SRR850939
ndaro,SAMN02138667,PDT000019186.2,test,NA,NA,NA,S,R,R,S,NA,NA,NA,S,NA,S,NA,NA,S,NA,NA,NA,NA,S,S,SRR850940
ndaro,SAMN02138667,PDT000019186.2,test,NA,NA,NA,S,R,R,S,NA,NA,NA,S,NA,S,NA,NA,S,NA,NA,NA,NA,S,S,SRR850941
ndaro,SAMN02138667,PDT000019186.2,test,NA,NA,NA,S,R,R,S,NA,NA,NA,S,NA,S,NA,NA,S,NA,NA,NA,NA,S,S,SRR850942
ndaro,SAMN02138671,PDT000019183.2,test,NA,NA,NA,S,R,S,S,NA,NA,NA,S,NA,S,NA,NA,S,NA,R,NA,NA,S,S,SRR850943
ndaro,SAMN02138671,PDT000019183.2,test,NA,NA,NA,S,R,S,S,NA,NA,NA,S,NA,S,NA,NA,S,NA,R,NA,NA,S,S,SRR850944
ndaro,SAMN02138671,PDT000019183.2,test,NA,NA,NA,S,R,S,S,NA,NA,NA,S,NA,S,NA,NA,S,NA,R,NA,NA,S,S,SRR850945
ndaro,SAMN02138671,PDT000019183.2,test,NA,NA,NA,S,R,S,S,NA,NA,NA,S,NA,S,NA,NA,S,NA,R,NA,NA,S,S,SRR850946
ndaro,SAMN02138672,PDT000019182.2,test,NA,S,NA,R,R,R,R,NA,NA,NA,S,NA,R,NA,NA,S,NA,NA,NA,NA,R,R,SRR850947
ndaro,SAMN02138672,PDT000019182.2,test,NA,S,NA,R,R,R,R,NA,NA,NA,S,NA,R,NA,NA,S,NA,NA,NA,NA,R,R,SRR850948
ndaro,SAMN02138672,PDT000019182.2,test,NA,S,NA,R,R,R,R,NA,NA,NA,S,NA,R,NA,NA,S,NA,NA,NA,NA,R,R,SRR850949
ndaro,SAMN02138672,PDT000019182.2,test,NA,S,NA,R,R,R,R,NA,NA,NA,S,NA,R,NA,NA,S,NA,NA,NA,NA,R,R,SRR850950
ndaro,SAMN02141705,PDT000015910.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR848923
ndaro,SAMN02141705,PDT000015910.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR896011
ndaro,SAMN02141966,PDT000016131.2,train,NA,S,R,R,NA,S,NA,R,NA,R,R,NA,S,R,R,S,S,NA,R,NA,S,S,SRR849527
ndaro,SAMN02141966,PDT000016131.2,train,NA,S,R,R,NA,S,NA,R,NA,R,R,NA,S,R,R,S,S,NA,R,NA,S,S,SRR900141
ndaro,SAMN02141967,PDT000016120.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR849528
ndaro,SAMN02141967,PDT000016120.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR900163
ndaro,SAMN02141968,PDT000016118.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,R,SRR849529
ndaro,SAMN02141968,PDT000016118.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,R,SRR900164
ndaro,SAMN02141969,PDT000015887.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR849530
ndaro,SAMN02141969,PDT000015887.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR900165
ndaro,SAMN02141970,PDT000016147.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR849531
ndaro,SAMN02141970,PDT000016147.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR900166
ndaro,SAMN02141971,PDT000015905.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR849532
ndaro,SAMN02141971,PDT000015905.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR900153
ndaro,SAMN02141972,PDT000015901.3,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR2080956
ndaro,SAMN02141972,PDT000015901.3,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR2080958
ndaro,SAMN02141972,PDT000015901.3,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR2080959
ndaro,SAMN02141972,PDT000015901.3,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR2080960
ndaro,SAMN02141972,PDT000015901.3,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR849533
ndaro,SAMN02141972,PDT000015901.3,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR900154
ndaro,SAMN02141973,PDT000016115.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR849534
ndaro,SAMN02141973,PDT000016115.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR900155
ndaro,SAMN02141974,PDT000015908.2,train,NA,S,R,R,NA,R,NA,R,NA,S,R,NA,R,S,R,S,R,NA,R,NA,R,R,SRR849535
ndaro,SAMN02141974,PDT000015908.2,train,NA,S,R,R,NA,R,NA,R,NA,S,R,NA,R,S,R,S,R,NA,R,NA,R,R,SRR900157
ndaro,SAMN02141975,PDT000015902.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,S,S,NA,R,NA,R,R,SRR849536
ndaro,SAMN02141975,PDT000015902.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,S,S,NA,R,NA,R,R,SRR900156
ndaro,SAMN02141976,PDT000015903.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR849537
ndaro,SAMN02141976,PDT000015903.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR900158
ndaro,SAMN02141977,PDT000016121.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,R,SRR849538
ndaro,SAMN02141977,PDT000016121.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,R,SRR900160
ndaro,SAMN02141978,PDT000015890.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR849539
ndaro,SAMN02141978,PDT000015890.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR900161
ndaro,SAMN02141979,PDT000016119.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR849540
ndaro,SAMN02141979,PDT000016119.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR900162
ndaro,SAMN02141980,PDT000015895.2,train,NA,S,R,R,NA,R,NA,R,NA,R,S,NA,S,R,R,R,S,NA,R,NA,R,S,SRR849541
ndaro,SAMN02141980,PDT000015895.2,train,NA,S,R,R,NA,R,NA,R,NA,R,S,NA,S,R,R,R,S,NA,R,NA,R,S,SRR900138
ndaro,SAMN02141981,PDT000015896.3,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR2080783
ndaro,SAMN02141981,PDT000015896.3,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR2080784
ndaro,SAMN02141981,PDT000015896.3,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR2080785
ndaro,SAMN02141981,PDT000015896.3,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR2080786
ndaro,SAMN02141981,PDT000015896.3,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR849542
ndaro,SAMN02141981,PDT000015896.3,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR900139
ndaro,SAMN02141982,PDT000015897.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR849543
ndaro,SAMN02141982,PDT000015897.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR900140
ndaro,SAMN02141983,PDT000016138.2,train,NA,S,R,R,NA,S,NA,R,NA,R,S,NA,R,R,R,R,S,NA,R,NA,R,S,SRR849544
ndaro,SAMN02141983,PDT000016138.2,train,NA,S,R,R,NA,S,NA,R,NA,R,S,NA,R,R,R,R,S,NA,R,NA,R,S,SRR900142
ndaro,SAMN02141984,PDT000016116.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,R,SRR849545
ndaro,SAMN02141984,PDT000016116.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,R,SRR900143
ndaro,SAMN02141985,PDT000015906.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR849546
ndaro,SAMN02141985,PDT000015906.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR900144
ndaro,SAMN02141986,PDT000016122.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR849547
ndaro,SAMN02141986,PDT000016122.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR900151
ndaro,SAMN02141987,PDT000033773.1,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR849548
ndaro,SAMN02141987,PDT000033773.1,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR863639
ndaro,SAMN02141987,PDT000033773.1,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR900152
ndaro,SAMN02141988,PDT000015912.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR849549
ndaro,SAMN02141988,PDT000015912.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR900124
ndaro,SAMN02141989,PDT000015909.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR849550
ndaro,SAMN02141989,PDT000015909.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR857263
ndaro,SAMN02141989,PDT000015909.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR900125
ndaro,SAMN02141990,PDT000015914.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR849551
ndaro,SAMN02141990,PDT000015914.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR900126
ndaro,SAMN02141991,PDT000016132.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR849552
ndaro,SAMN02141991,PDT000016132.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR900127
ndaro,SAMN02141992,PDT000016133.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR849553
ndaro,SAMN02141992,PDT000016133.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR900132
ndaro,SAMN02141993,PDT000016134.3,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR2080787
ndaro,SAMN02141993,PDT000016134.3,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR2080788
ndaro,SAMN02141993,PDT000016134.3,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR2080789
ndaro,SAMN02141993,PDT000016134.3,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR2080790
ndaro,SAMN02141993,PDT000016134.3,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR849554
ndaro,SAMN02141993,PDT000016134.3,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,S,SRR900133
ndaro,SAMN02141994,PDT000016135.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR849555
ndaro,SAMN02141994,PDT000016135.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR900134
ndaro,SAMN02141995,PDT000016136.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,S,SRR849556
ndaro,SAMN02141995,PDT000016136.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,S,SRR900135
ndaro,SAMN02141996,PDT000016139.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR849557
ndaro,SAMN02141996,PDT000016139.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR863638
ndaro,SAMN02141996,PDT000016139.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR900208
ndaro,SAMN02142000,PDT000015904.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR849597
ndaro,SAMN02142000,PDT000015904.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR900167
ndaro,SAMN02142001,PDT000016141.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR849598
ndaro,SAMN02142001,PDT000016141.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR863640
ndaro,SAMN02142001,PDT000016141.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR900168
ndaro,SAMN02142014,PDT000015899.3,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR2080778
ndaro,SAMN02142014,PDT000015899.3,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR2080779
ndaro,SAMN02142014,PDT000015899.3,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR2080780
ndaro,SAMN02142014,PDT000015899.3,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR2080781
ndaro,SAMN02142014,PDT000015899.3,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR2080782
ndaro,SAMN02142014,PDT000015899.3,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR849600
ndaro,SAMN02142014,PDT000015899.3,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR900169
ndaro,SAMN02142015,PDT000016137.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR849602
ndaro,SAMN02142015,PDT000016137.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR900178
ndaro,SAMN02142016,PDT000016145.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR849650
ndaro,SAMN02142016,PDT000016145.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR863641
ndaro,SAMN02142016,PDT000016145.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR900179
ndaro,SAMN02142017,PDT000015889.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR849679
ndaro,SAMN02142017,PDT000015889.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR900180
ndaro,SAMN02142018,PDT000016140.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,R,SRR849681
ndaro,SAMN02142018,PDT000016140.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,R,SRR863642
ndaro,SAMN02142018,PDT000016140.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,R,SRR900181
ndaro,SAMN02142019,PDT000033772.1,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,S,R,S,R,NA,R,NA,R,R,SRR849682
ndaro,SAMN02142019,PDT000033772.1,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,S,R,S,R,NA,R,NA,R,R,SRR863643
ndaro,SAMN02142019,PDT000033772.1,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,S,R,S,R,NA,R,NA,R,R,SRR921382
ndaro,SAMN02142020,PDT000016142.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR849782
ndaro,SAMN02142020,PDT000016142.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR863644
ndaro,SAMN02142020,PDT000016142.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR900182
ndaro,SAMN02142021,PDT000015900.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR849784
ndaro,SAMN02142021,PDT000015900.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR900183
ndaro,SAMN02142022,PDT000015898.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,S,SRR849786
ndaro,SAMN02142022,PDT000015898.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,S,SRR900184
ndaro,SAMN02142023,PDT000015907.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR849787
ndaro,SAMN02142023,PDT000015907.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR900187
ndaro,SAMN02142026,PDT000015891.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,R,SRR849802
ndaro,SAMN02142026,PDT000015891.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,R,SRR900188
ndaro,SAMN02142027,PDT000015892.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,R,SRR849803
ndaro,SAMN02142027,PDT000015892.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,R,SRR900189
ndaro,SAMN02142028,PDT000016117.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,R,SRR849804
ndaro,SAMN02142028,PDT000016117.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,R,SRR900190
ndaro,SAMN02142029,PDT000015893.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,R,SRR849805
ndaro,SAMN02142029,PDT000015893.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,R,NA,R,NA,R,R,SRR900191
ndaro,SAMN02142041,PDT000016123.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,S,SRR849806
ndaro,SAMN02142041,PDT000016123.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,S,SRR900193
ndaro,SAMN02142042,PDT000016124.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR849807
ndaro,SAMN02142042,PDT000016124.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR900198
ndaro,SAMN02142043,PDT000016125.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR849808
ndaro,SAMN02142043,PDT000016125.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR900199
ndaro,SAMN02142044,PDT000016127.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR849809
ndaro,SAMN02142044,PDT000016127.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR900202
ndaro,SAMN02142047,PDT000016128.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR849826
ndaro,SAMN02142047,PDT000016128.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR900203
ndaro,SAMN02142048,PDT000016146.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR849827
ndaro,SAMN02142048,PDT000016146.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR863645
ndaro,SAMN02142048,PDT000016146.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR900204
ndaro,SAMN02142049,PDT000016126.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR849840
ndaro,SAMN02142049,PDT000016126.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,R,NA,R,NA,R,R,SRR900205
ndaro,SAMN02142050,PDT000016129.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR849841
ndaro,SAMN02142050,PDT000016129.2,train,NA,S,R,R,NA,R,NA,R,NA,R,R,NA,R,R,R,R,S,NA,R,NA,R,R,SRR900206
ndaro,SAMN02142051,PDT000016130.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR849872
ndaro,SAMN02142051,PDT000016130.2,train,NA,R,R,R,NA,R,NA,R,NA,R,R,NA,S,R,R,R,S,NA,R,NA,R,R,SRR900207
