study_accession,sample_accession,Acc_no,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,Borstel.ID,DNA_libID,Org.ID,Country.of.origin,NGS.lineage,method,INH_pDST_all,RMP_pDST_all,EMB_pDST_all,PZA_pDST_all,AMK_pDST_all,CAP_pDST_all,KAN_pDST_all,MFX_pDST_all,LFX_pDST_all,INH_MIC,RMP_MIC,EMB_MIC,PZA_MIC,AMK_MIC,CAP_MIC,KAN_MIC,MFX_MIC,LFX_MIC,resist.profile
PRJEB48275,SAMEA10029792,ERS7708000,ERX7478274,ERR7910877,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7910877/ERR7910877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7910877/ERR7910877_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910877/13790-14_lib3421_nextseq_n0026_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910877/13790-14_lib3421_nextseq_n0026_151bp_R2.fastq.gz,NA,14-13790,13790-14_lib3421,5282,Peru,4.1.1,MGIT,R,R,S,R,S,S,S,S,S,3,>20,NA,NA,0.5,1.25,1.25,0.125,<=0.188,MDR
PRJEB48275,SAMEA10029793,ERS7708001,ERX7478275,ERR7910878,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7910878/ERR7910878_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7910878/ERR7910878_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910878/13791-14_lib3422_nextseq_n0004_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910878/13791-14_lib3422_nextseq_n0004_151bp_R2.fastq.gz,NA,14-13791,13791-14_lib3422,5283,Peru,4.3.3,MGIT,R,R,S,R,S,S,S,S,S,0.4,>20,NA,NA,1,1.25,2.5,0.25,0.75,MDR
PRJEB48275,SAMEA10029795,ERS7708003,ERX7478276,ERR7910879,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7910879/ERR7910879_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7910879/ERR7910879_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910879/13794-14_lib3425_nextseq_n0005_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910879/13794-14_lib3425_nextseq_n0005_151bp_R2.fastq.gz,NA,14-13794,13794-14_lib3425,5295,Peru,4.3.3,MGIT,R,R,R,S,R,R,R,S,S,10,>20,NA,NA,>40,12.5,>25,0.125,0.375,preXDR
PRJEB48275,SAMEA10029797,ERS7708005,ERX7478277,ERR7910880,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7910880/ERR7910880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7910880/ERR7910880_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910880/13795-14_lib3426_nextseq_n0004_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910880/13795-14_lib3426_nextseq_n0004_151bp_R2.fastq.gz,NA,14-13795,13795-14_lib3426,5299,Peru,4.3.3,MGIT,R,R,I,R,S,S,S,S,S,10,>20,NA,NA,0.5,1.25,2.5,0.125,0.375,MDR
PRJEB48275,SAMEA10029798,ERS7708006,ERX7478278,ERR7910881,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7910881/ERR7910881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7910881/ERR7910881_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910881/13796-14_lib3427_nextseq_n0004_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910881/13796-14_lib3427_nextseq_n0004_151bp_R2.fastq.gz,NA,14-13796,13796-14_lib3427,5312,Peru,4.3.3,MGIT,R,R,R,R,S,S,S,S,S,3,>20,NA,NA,1,2.5,2.5,0.125,0.375,MDR
PRJEB48275,SAMEA10029799,ERS7708007,ERX7478279,ERR7910882,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7910882/ERR7910882_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7910882/ERR7910882_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910882/13797-14_lib3428_nextseq_n0004_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910882/13797-14_lib3428_nextseq_n0004_151bp_R2.fastq.gz,NA,14-13797,13797-14_lib3428,5331,Peru,4.1.1,MGIT,R,R,S,R,S,S,S,S,S,3,>20,NA,NA,0.5,1.25,1.25,0.125,0.375,MDR
PRJEB48275,SAMEA10029800,ERS7708008,ERX7478280,ERR7910883,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7910883/ERR7910883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7910883/ERR7910883_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910883/13798-14_lib3429_nextseq_n0004_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910883/13798-14_lib3429_nextseq_n0004_151bp_R2.fastq.gz,NA,14-13798,13798-14_lib3429,5334,Peru,4.3.3,MGIT,R,R,S,R,S,S,S,S,S,0.4,>20,NA,NA,0.5,0.625,1.25,0.125,0.375,MDR
PRJEB48275,SAMEA10029801,ERS7708009,ERX7478281,ERR7910884,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7910884/ERR7910884_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7910884/ERR7910884_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910884/13799-14_lib3430_nextseq_n0004_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910884/13799-14_lib3430_nextseq_n0004_151bp_R2.fastq.gz,NA,14-13799,13799-14_lib3430,5355,Peru,4.1.1,MGIT,R,R,S,R,S,S,S,S,S,10,>20,NA,NA,0.5,1.25,1.25,0.125,<=0.188,MDR
PRJEB48275,SAMEA10029802,ERS7708010,ERX7478282,ERR7910885,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7910885/ERR7910885_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7910885/ERR7910885_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910885/13800-14_lib3431_nextseq_n0004_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910885/13800-14_lib3431_nextseq_n0004_151bp_R2.fastq.gz,NA,14-13800,13800-14_lib3431,5360,Peru,2.2.1,MGIT,R,R,S,S,S,S,S,S,S,3,>20,NA,NA,0.5,1.25,2.5,0.125,<=0.188,MDR
PRJEB48275,SAMEA10029804,ERS7708012,ERX7478283,ERR7910886,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7910886/ERR7910886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7910886/ERR7910886_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910886/13802-14_lib3433_nextseq_n0004_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910886/13802-14_lib3433_nextseq_n0004_151bp_R2.fastq.gz,NA,14-13802,13802-14_lib3433,5363-2,Peru,4.8,MGIT,R,S,S,S,S,S,S,S,S,0.4,<=0.125,NA,NA,0.5,1.25,1.25,0.125,0.375,mono
PRJEB48275,SAMEA10029805,ERS7708013,ERX7478284,ERR7910887,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7910887/ERR7910887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7910887/ERR7910887_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910887/13803-14_lib3434_nextseq_n0004_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910887/13803-14_lib3434_nextseq_n0004_151bp_R2.fastq.gz,NA,14-13803,13803-14_lib3434,5364,Peru,4.3.4.2,MGIT,R,R,S,S,S,S,S,S,S,10,>20,NA,NA,0.5,1.25,1.25,0.125,0.375,MDR
PRJEB48275,SAMEA10029806,ERS7708014,ERX7478285,ERR7910888,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7910888/ERR7910888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7910888/ERR7910888_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910888/13805-14_lib3436_nextseq_n0004_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910888/13805-14_lib3436_nextseq_n0004_151bp_R2.fastq.gz,NA,14-13805,13805-14_lib3436,5366,Peru,4.3.4.1,MGIT,R,R,S,S,S,S,S,S,S,10,>20,NA,NA,0.5,1.25,1.25,0.125,0.375,MDR
PRJEB48275,SAMEA10029808,ERS7708016,ERX7478286,ERR7910889,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7910889/ERR7910889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7910889/ERR7910889_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910889/13806-14_lib3971_miseq_r0139_301bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910889/13806-14_lib3971_miseq_r0139_301bp_R2.fastq.gz,NA,14-13806,13806-14_lib3971,5369,Peru,4,MGIT,R,R,R,R,S,S,S,S,S,10,20,NA,NA,0.5,2.5,2.5,0.125,<=0.188,MDR
PRJEB48275,SAMEA10029808,ERS7708016,ERX7478287,ERR7910890,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7910890/ERR7910890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7910890/ERR7910890_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910890/13806-14_lib3971_miseq_r0140_301bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910890/13806-14_lib3971_miseq_r0140_301bp_R2.fastq.gz,NA,14-13806,13806-14_lib3971,5369,Peru,4,MGIT,R,R,R,R,S,S,S,S,S,10,20,NA,NA,0.5,2.5,2.5,0.125,<=0.188,MDR
PRJEB48275,SAMEA10029809,ERS7708017,ERX7478288,ERR7910891,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7910891/ERR7910891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7910891/ERR7910891_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910891/13807-14_lib3437_nextseq_n0004_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910891/13807-14_lib3437_nextseq_n0004_151bp_R2.fastq.gz,NA,14-13807,13807-14_lib3437,5372,Peru,4.8,MGIT,S,S,S,S,S,S,S,S,S,0.05,<=0.125,NA,NA,0.5,1.25,1.25,0.125,0.375,DS
PRJEB48275,SAMEA10029815,ERS7708023,ERX7478289,ERR7910892,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7910892/ERR7910892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7910892/ERR7910892_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910892/13808-14_lib3438_nextseq_n0004_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910892/13808-14_lib3438_nextseq_n0004_151bp_R2.fastq.gz,NA,14-13808,13808-14_lib3438,5423,Peru,4.1.2.1,MGIT,R,R,S,R,S,S,S,S,S,10,>20,NA,NA,1,2.5,1.25,0.125,0.375,MDR
PRJEB48275,SAMEA10029819,ERS7708027,ERX7478290,ERR7910893,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7910893/ERR7910893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7910893/ERR7910893_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910893/13809-14_lib3439_nextseq_n0005_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910893/13809-14_lib3439_nextseq_n0005_151bp_R2.fastq.gz,NA,14-13809,13809-14_lib3439,5479,Peru,4.3.2,MGIT,R,R,I,S,S,S,S,S,S,3,>20,NA,NA,1,2.5,1.25,0.125,0.375,MDR
PRJEB48275,SAMEA10030242,ERS7708449,ERX7478291,ERR7910894,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7910894/ERR7910894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7910894/ERR7910894_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910894/14161-15_lib6948_nextseq_n0071_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910894/14161-15_lib6948_nextseq_n0071_151bp_R2.fastq.gz,NA,15-14161,14161-15_lib6948,78,Moldova,4.2.1,MGIT,R,R,S,S,S,S,S,S,S,10,>20,NA,NA,0.5,1.25,2.5,0.125,<=0.188,MDR
PRJEB48275,SAMEA10030253,ERS7708460,ERX7478292,ERR7910895,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7910895/ERR7910895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7910895/ERR7910895_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910895/14162-15_lib6949_nextseq_n0071_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910895/14162-15_lib6949_nextseq_n0071_151bp_R2.fastq.gz,NA,15-14162,14162-15_lib6949,95,Moldova,4.2.1,MGIT,R,R,R,S,S,S,R,S,S,>10,>20,NA,NA,1,1.25,5,0.125,0.375,preXDR
PRJEB48275,SAMEA10030258,ERS7708465,ERX7478293,ERR7910896,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7910896/ERR7910896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7910896/ERR7910896_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910896/14163-15_lib6944_nextseq_n0071_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910896/14163-15_lib6944_nextseq_n0071_151bp_R2.fastq.gz,NA,15-14163,14163-15_lib6944,104,Moldova,2.2.1,MGIT,R,R,R,R,S,S,R,S,S,3,>20,NA,NA,1,1.25,5,<=0.0625,<=0.188,preXDR
PRJEB48275,SAMEA10030259,ERS7708466,ERX7478294,ERR7910897,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7910897/ERR7910897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7910897/ERR7910897_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910897/14164-15_lib6945_nextseq_n0071_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910897/14164-15_lib6945_nextseq_n0071_151bp_R2.fastq.gz,NA,15-14164,14164-15_lib6945,105,Moldova,2.2.1,MGIT,R,R,S,S,S,S,S,S,S,3,>20,NA,NA,0.5,1.25,1.25,<=0.0625,<=0.188,MDR
PRJEB48275,SAMEA10030260,ERS7708467,ERX7478295,ERR7910898,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7910898/ERR7910898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7910898/ERR7910898_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910898/14165-15_lib6946_nextseq_n0071_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910898/14165-15_lib6946_nextseq_n0071_151bp_R2.fastq.gz,NA,15-14165,14165-15_lib6946,106,Moldova,4.2.1,MGIT,R,R,S,S,S,S,R,S,S,>10,>20,NA,NA,1,2.5,12.5,0.125,0.375,preXDR
PRJEB48275,SAMEA10030261,ERS7708468,ERX7478296,ERR7910899,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7910899/ERR7910899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7910899/ERR7910899_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910899/14166-15_lib6732_nextseq_n0066_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910899/14166-15_lib6732_nextseq_n0066_151bp_R2.fastq.gz,NA,15-14166,14166-15_lib6732,107,Moldova,4.2.1,MGIT,R,R,S,S,S,S,R,S,S,>10,>20,NA,NA,1,2.5,5,0.125,0.375,preXDR
PRJEB48275,SAMEA10030262,ERS7708469,ERX7478297,ERR7910900,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7910900/ERR7910900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7910900/ERR7910900_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910900/14167-15_lib6962_nextseq_n0071_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910900/14167-15_lib6962_nextseq_n0071_151bp_R2.fastq.gz,NA,15-14167,14167-15_lib6962,108,Moldova,2.2.1,MGIT,R,R,S,S,S,S,S,S,S,3,>20,NA,NA,0.5,1.25,1.25,<=0.0625,<=0.188,MDR
PRJEB48275,SAMEA10030263,ERS7708470,ERX7478298,ERR7910901,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7910901/ERR7910901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7910901/ERR7910901_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910901/14168-15_lib6963_nextseq_n0071_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910901/14168-15_lib6963_nextseq_n0071_151bp_R2.fastq.gz,NA,15-14168,14168-15_lib6963,110,Moldova,4.2.1,MGIT,R,R,S,S,S,S,R,S,S,>10,>20,NA,NA,0.5,2.5,5,0.125,0.375,preXDR
PRJEB48275,SAMEA10030264,ERS7708471,ERX7478299,ERR7910902,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7910902/ERR7910902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/002/ERR7910902/ERR7910902_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910902/14169-15_lib6736_nextseq_n0069_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910902/14169-15_lib6736_nextseq_n0069_151bp_R2.fastq.gz,NA,15-14169,14169-15_lib6736,111,Moldova,4.2.1,MGIT,R,R,S,S,S,S,R,S,S,>10,>20,NA,NA,0.5,1.25,12.5,0.125,<=0.188,preXDR
PRJEB48275,SAMEA10030265,ERS7708472,ERX7478300,ERR7910903,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7910903/ERR7910903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/003/ERR7910903/ERR7910903_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910903/14170-15_lib6737_nextseq_n0069_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910903/14170-15_lib6737_nextseq_n0069_151bp_R2.fastq.gz,NA,15-14170,14170-15_lib6737,112,Moldova,2.2.1,MGIT,R,R,R,R,R,R,R,S,S,10,>20,NA,NA,>40,5,>25,<=0.0625,0.375,preXDR
PRJEB48275,SAMEA10030266,ERS7708473,ERX7478301,ERR7910904,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7910904/ERR7910904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/004/ERR7910904/ERR7910904_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910904/14171-15_lib6743_nextseq_n0069_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910904/14171-15_lib6743_nextseq_n0069_151bp_R2.fastq.gz,NA,15-14171,14171-15_lib6743,113,Moldova,2.2.1,MGIT,R,R,R,R,S,S,S,S,S,3,4,NA,NA,0.5,1.25,1.25,<=0.0625,<=0.188,MDR
PRJEB48275,SAMEA10030267,ERS7708474,ERX7478302,ERR7910905,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7910905/ERR7910905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/005/ERR7910905/ERR7910905_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910905/14172-15_lib7363_nextseq_n0084_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910905/14172-15_lib7363_nextseq_n0084_151bp_R2.fastq.gz,NA,15-14172,14172-15_lib7363,114,Moldova,4.2.1,MGIT,R,R,R,R,S,S,S,S,S,>10,>20,NA,NA,0.5,1.25,2.5,0.125,<=0.188,MDR
PRJEB48275,SAMEA10030268,ERS7708475,ERX7478303,ERR7910906,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7910906/ERR7910906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/006/ERR7910906/ERR7910906_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910906/14173-15_lib7364_nextseq_n0089_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910906/14173-15_lib7364_nextseq_n0089_151bp_R2.fastq.gz,NA,15-14173,14173-15_lib7364,116,Moldova,4.2.1,MGIT,R,R,R,R,S,S,S,S,S,>10,>20,NA,NA,0.5,1.25,2.5,0.125,<=0.188,MDR
PRJEB48275,SAMEA10030269,ERS7708476,ERX7478304,ERR7910907,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7910907/ERR7910907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/007/ERR7910907/ERR7910907_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910907/14174-15_lib7365_nextseq_n0084_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910907/14174-15_lib7365_nextseq_n0084_151bp_R2.fastq.gz,NA,15-14174,14174-15_lib7365,117,Moldova,4.2.1,MGIT,R,R,R,R,S,S,R,S,S,>10,>20,NA,NA,1,2.5,5,0.125,0.375,preXDR
PRJEB48275,SAMEA10030270,ERS7708477,ERX7478305,ERR7910908,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7910908/ERR7910908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/008/ERR7910908/ERR7910908_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910908/14175-15_lib6734_nextseq_n0069_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910908/14175-15_lib6734_nextseq_n0069_151bp_R2.fastq.gz,NA,15-14175,14175-15_lib6734,119,Moldova,2.2.1,MGIT,R,R,R,S,S,S,R,S,S,3,>20,NA,NA,0.5,1.25,12.5,0.125,<=0.188,preXDR
PRJEB48275,SAMEA10030271,ERS7708478,ERX7478306,ERR7910909,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7910909/ERR7910909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/009/ERR7910909/ERR7910909_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910909/14176-15_lib7366_nextseq_n0084_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910909/14176-15_lib7366_nextseq_n0084_151bp_R2.fastq.gz,NA,15-14176,14176-15_lib7366,120,Moldova,4.2.1,MGIT,R,R,R,S,S,S,R,S,S,>10,>20,NA,NA,0.5,2.5,5,0.125,<=0.188,preXDR
PRJEB48275,SAMEA10030272,ERS7708479,ERX7478307,ERR7910910,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7910910/ERR7910910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/000/ERR7910910/ERR7910910_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910910/14177-15_lib6950_nextseq_n0071_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910910/14177-15_lib6950_nextseq_n0071_151bp_R2.fastq.gz,NA,15-14177,14177-15_lib6950,121,Moldova,4.3.4.2,MGIT,R,R,S,S,S,S,S,R,R,10,>20,NA,NA,0.5,1.25,1.25,0.5,1.5,preXDR
PRJEB48275,SAMEA10030273,ERS7708480,ERX7478308,ERR7910911,1773,Mycobacterium tuberculosis,ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7910911/ERR7910911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR791/001/ERR7910911/ERR7910911_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910911/14178-15_lib7367_nextseq_n0084_151bp_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR791/ERR7910911/14178-15_lib7367_nextseq_n0084_151bp_R2.fastq.gz,NA,15-14178,14178-15_lib7367,123,Moldova,2.2.1,MGIT,R,R,R,R,S,S,S,S,S,3,>20,NA,NA,0.5,1.25,2.5,<=0.0625,<=0.188,MDR
