study_accession,sample_accession,secondary_sample_accession,experiment_accession,run_accession,submission_accession,tax_id,scientific_name,library_name,fastq_ftp,submitted_ftp,Sample,Source,RIF pDST-Deeplex,INH pDST-Deeplex,PZA pDST-Deeplex,EMB pDST-Deeplex,SM pDST-Deeplex,FQ pDST-Deeplex,KAN pDST-Deeplex,AMI pDST-Deeplex,CAP pDST-Deeplex,ETH pDST-Deeplex,LIN pDST-Deeplex,sample_alias
PRJEB31023,SAMEA5282371,ERS3089639,ERX3161352,ERR3132121,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/001/ERR3132121/ERR3132121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/001/ERR3132121/ERR3132121_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132121/TDR_143_S110_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132121/TDR_143_S110_L002_R2_001.fastq.gz,TB-TDR-0143,BCCM,S-S,S-U,ND,S-R,R-U,ND,ND,ND,ND,ND,ND,TDR-143
PRJEB31023,SAMEA5282372,ERS3089640,ERX3161353,ERR3132122,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132122/ERR3132122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132122/ERR3132122_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132122/TDR_144_S111_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132122/TDR_144_S111_L002_R2_001.fastq.gz,TB-TDR-0144,BCCM,S-S,R-R,ND,R-R,R-R,ND,ND,ND,ND,ND,ND,TDR-144
PRJEB31023,SAMEA5282373,ERS3089641,ERX3161354,ERR3132123,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/003/ERR3132123/ERR3132123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/003/ERR3132123/ERR3132123_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132123/TDR_145_S164_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132123/TDR_145_S164_L002_R2_001.fastq.gz,TB-TDR-0145,BCCM,S-S,S-S,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-145
PRJEB31023,SAMEA5282374,ERS3089642,ERX3161355,ERR3132124,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/004/ERR3132124/ERR3132124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/004/ERR3132124/ERR3132124_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132124/TDR_146_S112_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132124/TDR_146_S112_L002_R2_001.fastq.gz,TB-TDR-0146,BCCM,S-S,S-U,ND,S-S,R-U,ND,ND,ND,ND,ND,ND,TDR-146
PRJEB31023,SAMEA5282375,ERS3089643,ERX3161356,ERR3132125,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/005/ERR3132125/ERR3132125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/005/ERR3132125/ERR3132125_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132125/TDR_147_S176_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132125/TDR_147_S176_L002_R2_001.fastq.gz,TB-TDR-0147,BCCM,S-S,R-R,ND,S-S,R-R,ND,ND,ND,ND,ND,ND,TDR-147
PRJEB31023,SAMEA5282376,ERS3089644,ERX3161357,ERR3132126,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/006/ERR3132126/ERR3132126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/006/ERR3132126/ERR3132126_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132126/TDR_148_S113_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132126/TDR_148_S113_L002_R2_001.fastq.gz,TB-TDR-0148,BCCM,R-R,R-R,ND,S-S,R-R,ND,ND,ND,ND,ND,ND,TDR-148
PRJEB31023,SAMEA5282377,ERS3089645,ERX3161358,ERR3132127,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/007/ERR3132127/ERR3132127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/007/ERR3132127/ERR3132127_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132127/TDR_149_S114_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132127/TDR_149_S114_L002_R2_001.fastq.gz,TB-TDR-0149,BCCM,R-R,R-R,ND,R-S,R-R,ND,ND,ND,ND,ND,ND,TDR-149
PRJEB31023,SAMEA5282378,ERS3089646,ERX3161359,ERR3132128,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/008/ERR3132128/ERR3132128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/008/ERR3132128/ERR3132128_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132128/TDR_15_S115_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132128/TDR_15_S115_L002_R2_001.fastq.gz,TB-TDR-0015,BCCM,S-S,R-R,ND,S-S,R-R,ND,ND,ND,ND,ND,ND,TDR-15
PRJEB31023,SAMEA5282379,ERS3089647,ERX3161360,ERR3132129,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/009/ERR3132129/ERR3132129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/009/ERR3132129/ERR3132129_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132129/TDR_150_S116_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132129/TDR_150_S116_L002_R2_001.fastq.gz,TB-TDR-0150,BCCM,R-R,R-R,ND,S-R,S-U,ND,ND,ND,ND,ND,ND,TDR-150
PRJEB31023,SAMEA5282380,ERS3089648,ERX3161361,ERR3132130,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/000/ERR3132130/ERR3132130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/000/ERR3132130/ERR3132130_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132130/TDR_151_S117_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132130/TDR_151_S117_L002_R2_001.fastq.gz,TB-TDR-0151,BCCM,R-R,R-R,ND,R-R,R-U,ND,ND,ND,ND,ND,ND,TDR-151
PRJEB31023,SAMEA5282381,ERS3089649,ERX3161362,ERR3132131,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/001/ERR3132131/ERR3132131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/001/ERR3132131/ERR3132131_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132131/TDR_152_S118_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132131/TDR_152_S118_L002_R2_001.fastq.gz,TB-TDR-0152,BCCM,R-R,R-R,ND,R-R,R-U,ND,ND,ND,ND,ND,ND,TDR-152
PRJEB31023,SAMEA5282382,ERS3089650,ERX3161363,ERR3132132,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132132/ERR3132132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132132/ERR3132132_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132132/TDR_153_S119_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132132/TDR_153_S119_L002_R2_001.fastq.gz,TB-TDR-0153,BCCM,R-R,R-R,ND,S-R,S-U,ND,ND,ND,ND,ND,ND,TDR-153
PRJEB31023,SAMEA5282383,ERS3089651,ERX3161364,ERR3132133,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/003/ERR3132133/ERR3132133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/003/ERR3132133/ERR3132133_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132133/TDR_154_S95_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132133/TDR_154_S95_L002_R2_001.fastq.gz,TB-TDR-0154,BCCM,R-R,R-R,ND,R-R,S-S,ND,ND,ND,ND,ND,ND,TDR-154
PRJEB31023,SAMEA5282384,ERS3089652,ERX3161365,ERR3132134,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/004/ERR3132134/ERR3132134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/004/ERR3132134/ERR3132134_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132134/TDR_155_S120_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132134/TDR_155_S120_L002_R2_001.fastq.gz,TB-TDR-0155,BCCM,R-R,R-R,ND,S-R,S-S,ND,ND,ND,ND,ND,ND,TDR-155
PRJEB31023,SAMEA5282386,ERS3089654,ERX3161367,ERR3132136,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/006/ERR3132136/ERR3132136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/006/ERR3132136/ERR3132136_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132136/TDR_157_S122_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132136/TDR_157_S122_L002_R2_001.fastq.gz,TB-TDR-0157,BCCM,R-R,S-S,ND,S-S,R-R,ND,ND,ND,ND,ND,ND,TDR-157
PRJEB31023,SAMEA5282387,ERS3089655,ERX3161368,ERR3132137,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/007/ERR3132137/ERR3132137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/007/ERR3132137/ERR3132137_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132137/TDR_158_S123_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132137/TDR_158_S123_L002_R2_001.fastq.gz,TB-TDR-0158,BCCM,S-S,S-S,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-158
PRJEB31023,SAMEA5282388,ERS3089656,ERX3161369,ERR3132138,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/008/ERR3132138/ERR3132138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/008/ERR3132138/ERR3132138_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132138/TDR_159_S106_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132138/TDR_159_S106_L002_R2_001.fastq.gz,TB-TDR-0159,BCCM,S-U,S-S,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-159
PRJEB31023,SAMEA5282389,ERS3089657,ERX3161370,ERR3132139,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/009/ERR3132139/ERR3132139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/009/ERR3132139/ERR3132139_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132139/TDR_16_S124_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132139/TDR_16_S124_L002_R2_001.fastq.gz,TB-TDR-0016,BCCM,S-S,S-S,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-16
PRJEB31023,SAMEA5282390,ERS3089658,ERX3161371,ERR3132140,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/000/ERR3132140/ERR3132140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/000/ERR3132140/ERR3132140_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132140/TDR_160_S118_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132140/TDR_160_S118_L002_R2_001.fastq.gz,TB-TDR-0160,BCCM,R-R,S-R,ND,S-S,R-U,ND,ND,ND,ND,ND,ND,TDR-160
PRJEB31023,SAMEA5282391,ERS3089659,ERX3161372,ERR3132141,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/001/ERR3132141/ERR3132141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/001/ERR3132141/ERR3132141_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132141/TDR_161_S125_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132141/TDR_161_S125_L002_R2_001.fastq.gz,TB-TDR-0161,BCCM,S-S,S-S,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-161
PRJEB31023,SAMEA5282392,ERS3089660,ERX3161373,ERR3132142,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132142/ERR3132142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132142/ERR3132142_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132142/TDR_162_S130_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132142/TDR_162_S130_L002_R2_001.fastq.gz,TB-TDR-0162,BCCM,R-R,R-R,ND,R-R,S-U,ND,ND,ND,ND,ND,ND,TDR-162
PRJEB31023,SAMEA5282393,ERS3089661,ERX3161374,ERR3132143,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/003/ERR3132143/ERR3132143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/003/ERR3132143/ERR3132143_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132143/TDR_163_S126_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132143/TDR_163_S126_L002_R2_001.fastq.gz,TB-TDR-0163,BCCM,S-S,S-S,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-163
PRJEB31023,SAMEA5282395,ERS3089663,ERX3161376,ERR3132145,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/005/ERR3132145/ERR3132145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/005/ERR3132145/ERR3132145_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132145/TDR_165_combined_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132145/TDR_165_combined_R2_001.fastq.gz,TB-TDR-0165,BCCM,R-R,S-S,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-165
PRJEB31023,SAMEA5282396,ERS3089664,ERX3161377,ERR3132146,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/006/ERR3132146/ERR3132146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/006/ERR3132146/ERR3132146_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132146/TDR_166_S153_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132146/TDR_166_S153_L002_R2_001.fastq.gz,TB-TDR-0166,BCCM,R-R,R-R,ND,S-S,R-R,ND,ND,ND,ND,ND,ND,TDR-166
PRJEB31023,SAMEA5282397,ERS3089665,ERX3161378,ERR3132147,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/007/ERR3132147/ERR3132147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/007/ERR3132147/ERR3132147_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132147/TDR_167_S128_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132147/TDR_167_S128_L002_R2_001.fastq.gz,TB-TDR-0167,BCCM,R-R,R-R,ND,R-R,R-S,ND,ND,ND,ND,ND,ND,TDR-167
PRJEB31023,SAMEA5282398,ERS3089666,ERX3161379,ERR3132148,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/008/ERR3132148/ERR3132148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/008/ERR3132148/ERR3132148_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132148/TDR_168_S129_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132148/TDR_168_S129_L002_R2_001.fastq.gz,TB-TDR-0168,BCCM,R-R,R-R,ND,R-R,R-U,ND,ND,ND,ND,ND,ND,TDR-168
PRJEB31023,SAMEA5282399,ERS3089667,ERX3161380,ERR3132149,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/009/ERR3132149/ERR3132149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/009/ERR3132149/ERR3132149_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132149/TDR_169_S165_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132149/TDR_169_S165_L002_R2_001.fastq.gz,TB-TDR-0169,BCCM,S-U,S-S,ND,S-S,R-R,ND,ND,ND,ND,ND,ND,TDR-169
PRJEB31023,SAMEA5282400,ERS3089668,ERX3161381,ERR3132150,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/000/ERR3132150/ERR3132150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/000/ERR3132150/ERR3132150_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132150/TDR_17_S130_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132150/TDR_17_S130_L002_R2_001.fastq.gz,TB-TDR-0017,BCCM,S-S,S-S,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-17
PRJEB31023,SAMEA5282401,ERS3089669,ERX3161382,ERR3132151,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/001/ERR3132151/ERR3132151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/001/ERR3132151/ERR3132151_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132151/TDR_170_S177_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132151/TDR_170_S177_L002_R2_001.fastq.gz,TB-TDR-0170,BCCM,R-R,R-R,ND,R-S,S-R,ND,ND,ND,ND,ND,ND,TDR-170
PRJEB31023,SAMEA5282402,ERS3089670,ERX3161383,ERR3132152,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132152/ERR3132152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132152/ERR3132152_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132152/TDR_171_S96_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132152/TDR_171_S96_L002_R2_001.fastq.gz,TB-TDR-0171,BCCM,R-R,S-R,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-171
PRJEB31023,SAMEA5282403,ERS3089671,ERX3161384,ERR3132153,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/003/ERR3132153/ERR3132153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/003/ERR3132153/ERR3132153_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132153/TDR_172_S131_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132153/TDR_172_S131_L002_R2_001.fastq.gz,TB-TDR-0172,BCCM,S-S,R-R,ND,S-R,S-S,ND,ND,ND,ND,ND,ND,TDR-172
PRJEB31023,SAMEA5282404,ERS3089672,ERX3161385,ERR3132154,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/004/ERR3132154/ERR3132154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/004/ERR3132154/ERR3132154_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132154/TDR_173_S107_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132154/TDR_173_S107_L002_R2_001.fastq.gz,TB-TDR-0173,BCCM,S-S,S-U,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-173
PRJEB31023,SAMEA5282405,ERS3089673,ERX3161386,ERR3132155,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/005/ERR3132155/ERR3132155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/005/ERR3132155/ERR3132155_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132155/TDR_174_S132_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132155/TDR_174_S132_L002_R2_001.fastq.gz,TB-TDR-0174,BCCM,S-S,S-U,ND,S-S,S-U,ND,ND,ND,ND,ND,ND,TDR-174
PRJEB31023,SAMEA5282407,ERS3089675,ERX3161388,ERR3132157,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/007/ERR3132157/ERR3132157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/007/ERR3132157/ERR3132157_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132157/TDR_176_S119_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132157/TDR_176_S119_L002_R2_001.fastq.gz,TB-TDR-0176,BCCM,R-R,R-R,ND,S-U,R-R,ND,ND,ND,ND,ND,ND,TDR-176
PRJEB31023,SAMEA5282408,ERS3089676,ERX3161389,ERR3132158,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/008/ERR3132158/ERR3132158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/008/ERR3132158/ERR3132158_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132158/TDR_177_S131_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132158/TDR_177_S131_L002_R2_001.fastq.gz,TB-TDR-0177,BCCM,S-S,S-S,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-177
PRJEB31023,SAMEA5282409,ERS3089677,ERX3161390,ERR3132159,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/009/ERR3132159/ERR3132159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/009/ERR3132159/ERR3132159_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132159/TDR_178_S143_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132159/TDR_178_S143_L002_R2_001.fastq.gz,TB-TDR-0178,BCCM,S-S,R-R,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-178
PRJEB31023,SAMEA5282410,ERS3089678,ERX3161391,ERR3132160,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/000/ERR3132160/ERR3132160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/000/ERR3132160/ERR3132160_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132160/TDR_179_S154_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132160/TDR_179_S154_L002_R2_001.fastq.gz,TB-TDR-0179,BCCM,S-S,R-R,ND,S-S,R-U,ND,ND,ND,ND,ND,ND,TDR-179
PRJEB31023,SAMEA5282411,ERS3089679,ERX3161392,ERR3132161,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/001/ERR3132161/ERR3132161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/001/ERR3132161/ERR3132161_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132161/TDR_18_S134_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132161/TDR_18_S134_L002_R2_001.fastq.gz,TB-TDR-0018,BCCM,R-R,S-S,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-18
PRJEB31023,SAMEA5282412,ERS3089680,ERX3161393,ERR3132162,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132162/ERR3132162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132162/ERR3132162_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132162/TDR_180_S135_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132162/TDR_180_S135_L002_R2_001.fastq.gz,TB-TDR-0180,BCCM,S-S,S-S,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-180
