PATRIC ID,Run Accession,Genome Name,Publication (pubmed ID),amikacin,capreomycin,ethambutol,ethionamide,isoniazid,kanamycin,moxifloxacin,ofloxacin,pyrazinamide,rifampin,streptomycin
1773.2657,ERR551837,Mycobacterium tuberculosis 1907-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2658,ERR550948,Mycobacterium tuberculosis 1927-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2659,ERR552948,Mycobacterium tuberculosis 1942-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.266,"ERR553312,ERR553313",Mycobacterium tuberculosis 10507-09,25599400,,,R,,R,,,,,R,R
1773.266,ERR551632,Mycobacterium tuberculosis 1956-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,R
1773.2661,ERR553219,Mycobacterium tuberculosis 1962-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2662,ERR551732,Mycobacterium tuberculosis 1966-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2663,ERR551243,Mycobacterium tuberculosis 1973-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2664,ERR552183,Mycobacterium tuberculosis 1979-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2665,ERR550840,Mycobacterium tuberculosis 1998-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2666,ERR553346,Mycobacterium tuberculosis 1999-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2667,ERR551598,Mycobacterium tuberculosis 2009-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2668,ERR553160,Mycobacterium tuberculosis 2032-05,"2,668,688,026,116,180",,,S,,R,,,,S,S,S
1773.2669,ERR552904,Mycobacterium tuberculosis 2036-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.267,"ERR553303,ERR553304",Mycobacterium tuberculosis 8073-07,25599400,S,S,R,,R,,,R,S,R,R
1773.267,ERR551050,Mycobacterium tuberculosis 2043-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2671,ERR553235,Mycobacterium tuberculosis 2044-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2672,ERR553255,Mycobacterium tuberculosis 2063-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2673,ERR551533,Mycobacterium tuberculosis 2072-07,"2,668,688,026,116,180",,,R,,R,,,,S,S,R
1773.2674,ERR551631,Mycobacterium tuberculosis 2078-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2675,ERR552581,Mycobacterium tuberculosis 2087-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2676,ERR552665,Mycobacterium tuberculosis 2088-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2677,ERR551426,Mycobacterium tuberculosis 2093-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2678,ERR551483,Mycobacterium tuberculosis 2098-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2679,ERR552499,Mycobacterium tuberculosis 2106-06,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.268,ERR553291,Mycobacterium tuberculosis 1314-04,25599400,,,S,,S,,,,S,S,S
1773.268,ERR551714,Mycobacterium tuberculosis 2108-10,"2,668,688,026,116,180",,,S,,R,,,,S,S,S
1773.2681,ERR551420,Mycobacterium tuberculosis 2110-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2682,ERR551867,Mycobacterium tuberculosis 2111-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2683,ERR551795,Mycobacterium tuberculosis 2117-06,"2,668,688,026,116,180",S,S,R,,R,,,,S,R,R
1773.2684,ERR550908,Mycobacterium tuberculosis 2120-06,"2,668,688,026,116,180",R,R,R,,R,,,,R,R,R
1773.2685,ERR551501,Mycobacterium tuberculosis 2123-06,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,S
1773.2686,ERR552165,Mycobacterium tuberculosis 2126-06,"2,668,688,026,116,180",R,S,S,,R,,,,R,R,R
1773.2687,ERR552712,Mycobacterium tuberculosis 2129-06,"2,668,688,026,116,180",S,S,R,,R,,,,S,R,R
1773.2688,ERR550926,Mycobacterium tuberculosis 2132-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2689,ERR551741,Mycobacterium tuberculosis 2134-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.269,ERR553277,Mycobacterium tuberculosis 4203-01,25599400,,,S,,S,,,,S,S,S
1773.269,ERR551912,Mycobacterium tuberculosis 2148-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2691,ERR551357,Mycobacterium tuberculosis 2149-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2692,ERR552535,Mycobacterium tuberculosis 216-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2693,ERR551779,Mycobacterium tuberculosis 2174-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2694,ERR551633,Mycobacterium tuberculosis 2180-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,R
1773.2695,ERR551552,Mycobacterium tuberculosis 2210-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2696,ERR551580,Mycobacterium tuberculosis 2211-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2697,ERR553301,Mycobacterium tuberculosis 2250-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2698,ERR552465,Mycobacterium tuberculosis 2274-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2699,ERR550875,Mycobacterium tuberculosis 2279-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.27,ERR552130,Mycobacterium tuberculosis 2280-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2701,ERR552186,Mycobacterium tuberculosis 2291-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2702,ERR552897,Mycobacterium tuberculosis 2295-04,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.2703,ERR552099,Mycobacterium tuberculosis 2296-04,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.2704,ERR551435,Mycobacterium tuberculosis 2298-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2705,ERR552144,Mycobacterium tuberculosis 2299-04,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.2706,ERR551381,Mycobacterium tuberculosis 2300-04,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.2707,ERR551296,Mycobacterium tuberculosis 2303-04,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.2708,ERR551244,Mycobacterium tuberculosis 2308-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2709,ERR551690,Mycobacterium tuberculosis 2316-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.271,"ERR553251,ERR553252",Mycobacterium tuberculosis 9686-04,25599400,R,R,S,,R,,,S,R,R,R
1773.271,ERR552449,Mycobacterium tuberculosis 2318-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2711,ERR552881,Mycobacterium tuberculosis 2320-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2712,ERR552697,Mycobacterium tuberculosis 2323-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2713,ERR551562,Mycobacterium tuberculosis 2325-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2714,ERR552920,Mycobacterium tuberculosis 2367-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2715,ERR553340,Mycobacterium tuberculosis 2380-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2716,ERR551811,Mycobacterium tuberculosis 238-02,"2,668,688,026,116,180",,,R,,R,,,,R,R,R
1773.2717,ERR552816,Mycobacterium tuberculosis 2381-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.2718,ERR552106,Mycobacterium tuberculosis 2383-05,"2,668,688,026,116,180",S,S,S,,R,,,,R,R,R
1773.2719,ERR552609,Mycobacterium tuberculosis 2383-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.272,ERR553237,Mycobacterium tuberculosis 474-05,25599400,,,R,,R,,,,,R,R
1773.272,ERR552971,Mycobacterium tuberculosis 2384-05,"2,668,688,026,116,180",R,R,R,,R,,,,R,R,R
1773.2721,ERR551926,Mycobacterium tuberculosis 2386-05,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.2722,ERR553137,Mycobacterium tuberculosis 2388-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2723,ERR551106,Mycobacterium tuberculosis 2388-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2724,ERR551558,Mycobacterium tuberculosis 2389-05,"2,668,688,026,116,180",S,S,R,,R,,,,S,R,R
1773.2725,ERR552447,Mycobacterium tuberculosis 2391-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.2726,ERR552607,Mycobacterium tuberculosis 2391-06,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.2727,ERR551878,Mycobacterium tuberculosis 2392-05,"2,668,688,026,116,180",S,S,R,,R,,,,S,R,R
1773.2728,ERR552951,Mycobacterium tuberculosis 2393-05,"2,668,688,026,116,180",R,R,S,,R,,,,S,R,R
1773.2729,ERR552217,Mycobacterium tuberculosis 2394-06,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.273,"ERR553170,ERR553171",Mycobacterium tuberculosis 7194-05,25599400,,,S,,S,,,,S,S,S
1773.273,ERR552123,Mycobacterium tuberculosis 2396-05,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,S
1773.2731,ERR551987,Mycobacterium tuberculosis 2397-06,"2,668,688,026,116,180",R,S,R,,R,,,,S,R,R
1773.2732,ERR552347,Mycobacterium tuberculosis 2398-06,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.2733,ERR551429,Mycobacterium tuberculosis 2399-06,"2,668,688,026,116,180",R,S,R,,R,,,,R,R,R
1773.2734,ERR551768,Mycobacterium tuberculosis 2402-06,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.2735,ERR550642,Mycobacterium tuberculosis 2412-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2736,ERR551884,Mycobacterium tuberculosis 2439-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2737,ERR552985,Mycobacterium tuberculosis 2441-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2738,ERR552511,Mycobacterium tuberculosis 2463-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2739,ERR553112,Mycobacterium tuberculosis 2464-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.274,"ERR553156,ERR553157",Mycobacterium tuberculosis 5569-09,25599400,,,S,,S,,,,,S,S
1773.274,ERR551486,Mycobacterium tuberculosis 2466-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2741,ERR553079,Mycobacterium tuberculosis 2475-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2742,ERR552567,Mycobacterium tuberculosis 2491-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,R
1773.2743,ERR551433,Mycobacterium tuberculosis 2499-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2744,ERR552059,Mycobacterium tuberculosis 2501-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2745,ERR552280,Mycobacterium tuberculosis 2535-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2746,ERR552715,Mycobacterium tuberculosis 256-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2747,ERR551072,Mycobacterium tuberculosis 2564-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2748,ERR552976,Mycobacterium tuberculosis 2566-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2749,ERR551742,Mycobacterium tuberculosis 2590-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.275,ERR553139,Mycobacterium tuberculosis 10734-04,25599400,S,S,S,,R,,,S,S,R,R
1773.275,ERR551778,Mycobacterium tuberculosis 2592-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2751,ERR552884,Mycobacterium tuberculosis 2594-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2752,ERR552630,Mycobacterium tuberculosis 2602-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2753,ERR552863,Mycobacterium tuberculosis 2620-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2754,ERR551149,Mycobacterium tuberculosis 262-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2755,ERR552353,Mycobacterium tuberculosis 2637-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2756,ERR553174,Mycobacterium tuberculosis 2644-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2757,ERR551116,Mycobacterium tuberculosis 2645-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2758,ERR550871,Mycobacterium tuberculosis 2649-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2759,ERR498391,Mycobacterium tuberculosis 2651-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.276,"ERR553116,ERR553117,ERR553118",Mycobacterium tuberculosis 8304-09,25599400,,,S,,S,,,,,R,S
1773.276,ERR551022,Mycobacterium tuberculosis 2698-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2761,ERR552578,Mycobacterium tuberculosis 2707-10,"2,668,688,026,116,180",,,S,,R,,,,S,S,R
1773.2762,ERR551350,Mycobacterium tuberculosis 2741-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2763,ERR550835,Mycobacterium tuberculosis 2758-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2764,ERR553359,Mycobacterium tuberculosis 277-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2765,ERR553062,Mycobacterium tuberculosis 2772-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2766,ERR551358,Mycobacterium tuberculosis 2793-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2767,ERR551080,Mycobacterium tuberculosis 2794-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2768,ERR552326,Mycobacterium tuberculosis 2839-11,"2,668,688,026,116,180",,S,S,,R,R,S,,S,R,R
1773.2769,ERR550974,Mycobacterium tuberculosis 2865-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.277,ERR553107,Mycobacterium tuberculosis 7424-07,25599400,S,S,R,,R,,,S,R,R,R
1773.277,ERR552315,Mycobacterium tuberculosis 2867-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2771,ERR552582,Mycobacterium tuberculosis 2882-11,"2,668,688,026,116,180",,,S,,R,,,,S,S,R
1773.2772,ERR552960,Mycobacterium tuberculosis 2898-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2773,ERR551695,Mycobacterium tuberculosis 2906-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2774,ERR551911,Mycobacterium tuberculosis 2926-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2775,ERR552006,Mycobacterium tuberculosis 2928-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2776,ERR551662,Mycobacterium tuberculosis 2942-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2777,ERR552372,Mycobacterium tuberculosis 2943-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,R
1773.2778,ERR551389,Mycobacterium tuberculosis 2951-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2779,ERR552686,Mycobacterium tuberculosis 2976-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.278,"ERR553096,ERR553097,ERR553098",Mycobacterium tuberculosis 4546-04,25599400,S,S,S,,R,,,S,S,R,R
1773.278,ERR553016,Mycobacterium tuberculosis 2982-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2781,ERR551406,Mycobacterium tuberculosis 2987-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2782,ERR551738,Mycobacterium tuberculosis 2989-06,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.2783,ERR552413,Mycobacterium tuberculosis 2991-06,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.2784,ERR551736,Mycobacterium tuberculosis 2994-06,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.2785,ERR553179,Mycobacterium tuberculosis 2997-06,"2,668,688,026,116,180",R,S,R,,R,,,,S,R,R
1773.2786,ERR551285,Mycobacterium tuberculosis 3003-06,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.2787,ERR551952,Mycobacterium tuberculosis 3004-06,"2,668,688,026,116,180",S,S,S,,R,,,,S,R,R
1773.2788,ERR552302,Mycobacterium tuberculosis 3009-04,"2,668,688,026,116,180",S,S,R,,R,,,,S,R,R
1773.2789,ERR551467,Mycobacterium tuberculosis 3014-04,"2,668,688,026,116,180",S,S,R,,R,,,,S,R,R
1773.279,"ERR553085,ERR553086",Mycobacterium tuberculosis 8654-06,25599400,,,S,,S,,,,S,S,S
1773.279,ERR552918,Mycobacterium tuberculosis 3014-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2791,ERR551990,Mycobacterium tuberculosis 3015-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2792,ERR550704,Mycobacterium tuberculosis 3015-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2793,ERR552066,Mycobacterium tuberculosis 3032-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2794,ERR553225,Mycobacterium tuberculosis 3055-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2795,ERR552722,Mycobacterium tuberculosis 3064-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2796,ERR551862,Mycobacterium tuberculosis 3082-05,"2,668,688,026,116,180",S,S,S,,R,,,,R,R,R
1773.2797,ERR550830,Mycobacterium tuberculosis 3083-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.2798,ERR552546,Mycobacterium tuberculosis 3084-05,"2,668,688,026,116,180",R,R,R,,R,,,,R,R,R
1773.2799,ERR550838,Mycobacterium tuberculosis 3086-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.28,"ERR553081,ERR553082",Mycobacterium tuberculosis 1500-03,25599400,,,S,,S,,,,S,S,S
1773.28,ERR552399,Mycobacterium tuberculosis 3087-05,"2,668,688,026,116,180",S,S,S,,R,,,,R,R,R
1773.2801,ERR551787,Mycobacterium tuberculosis 3087-07,"2,668,688,026,116,180",,,S,,R,,,,S,S,R
1773.2802,ERR552602,Mycobacterium tuberculosis 3088-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2803,ERR552008,Mycobacterium tuberculosis 3089-05,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.2804,ERR552269,Mycobacterium tuberculosis 3109-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2805,ERR551375,Mycobacterium tuberculosis 3151-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2806,ERR553084,Mycobacterium tuberculosis 3176-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2807,ERR551236,Mycobacterium tuberculosis 3176-10,"2,668,688,026,116,180",R,,R,,R,R,,,R,R,R
1773.2808,ERR553136,Mycobacterium tuberculosis 3222-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2809,ERR550936,Mycobacterium tuberculosis 3223-06,"2,668,688,026,116,180",,,S,,R,,,,S,S,S
1773.281,"ERR553067,ERR553068",Mycobacterium tuberculosis 683-05,25599400,S,S,R,,R,,,S,R,R,R
1773.281,ERR550709,Mycobacterium tuberculosis 3230-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2811,ERR552827,Mycobacterium tuberculosis 3251-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2812,ERR551902,Mycobacterium tuberculosis 3258-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2813,ERR552155,Mycobacterium tuberculosis 3269-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2814,ERR551041,Mycobacterium tuberculosis 3270-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2815,ERR552639,Mycobacterium tuberculosis 3271-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2816,ERR552402,Mycobacterium tuberculosis 3274-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2817,ERR551989,Mycobacterium tuberculosis 329-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2818,ERR551282,Mycobacterium tuberculosis 329-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2819,ERR551117,Mycobacterium tuberculosis 3302-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.282,ERR552954,Mycobacterium tuberculosis 8038-95,25599400,,,R,,R,,,S,R,R,S
1773.282,ERR551065,Mycobacterium tuberculosis 3304-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2821,ERR551110,Mycobacterium tuberculosis 3305-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2822,ERR552528,Mycobacterium tuberculosis 3306-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2823,ERR552871,Mycobacterium tuberculosis 3316-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2824,ERR552207,Mycobacterium tuberculosis 3323-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2825,ERR553280,Mycobacterium tuberculosis 333-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2826,ERR553287,Mycobacterium tuberculosis 335-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2827,ERR552691,Mycobacterium tuberculosis 3361-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2828,ERR551893,Mycobacterium tuberculosis 3362-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2829,ERR552759,Mycobacterium tuberculosis 3363-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.283,ERR552949,Mycobacterium tuberculosis 11458-02,25599400,,,S,,R,,,,S,S,R
1773.283,ERR552657,Mycobacterium tuberculosis 3364-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2831,ERR552804,Mycobacterium tuberculosis 3373-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2832,ERR551663,Mycobacterium tuberculosis 340-08,"2,668,688,026,116,180",,,S,,R,,,,S,S,S
1773.2833,ERR552835,Mycobacterium tuberculosis 3417-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2834,ERR551267,Mycobacterium tuberculosis 3422-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2835,ERR553159,Mycobacterium tuberculosis 3431-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2836,ERR553048,Mycobacterium tuberculosis 3434-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2837,ERR551225,Mycobacterium tuberculosis 3435-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2838,ERR552290,Mycobacterium tuberculosis 3437-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2839,ERR552178,Mycobacterium tuberculosis 3443-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.284,"ERR552939,ERR552940",Mycobacterium tuberculosis 685-05,25599400,R,R,S,,R,,,S,R,R,R
1773.284,ERR550957,Mycobacterium tuberculosis 3454-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2841,ERR551657,Mycobacterium tuberculosis 3468-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2842,ERR550700,Mycobacterium tuberculosis 3484-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2843,ERR551763,Mycobacterium tuberculosis 3493-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2844,ERR552564,Mycobacterium tuberculosis 3496-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,R
1773.2845,ERR551868,Mycobacterium tuberculosis 3498-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2846,ERR552680,Mycobacterium tuberculosis 3501-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2847,ERR550678,Mycobacterium tuberculosis 3502-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2848,ERR552856,Mycobacterium tuberculosis 3523-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2849,ERR551761,Mycobacterium tuberculosis 3529-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.285,"ERR552912,ERR552913",Mycobacterium tuberculosis 5331-05,25599400,,,S,,S,,,,S,S,S
1773.285,ERR552866,Mycobacterium tuberculosis 353-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2851,ERR552757,Mycobacterium tuberculosis 3536-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2852,ERR553271,Mycobacterium tuberculosis 3543-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2853,ERR551505,Mycobacterium tuberculosis 3555-09,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2854,ERR552335,Mycobacterium tuberculosis 3561-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2855,ERR550938,Mycobacterium tuberculosis 3599-08,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2856,ERR553055,Mycobacterium tuberculosis 3603-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,R
1773.2857,ERR550924,Mycobacterium tuberculosis 3604-07,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2858,ERR551273,Mycobacterium tuberculosis 3604-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2859,ERR552126,Mycobacterium tuberculosis 3606-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.286,"ERR552910,ERR552911",Mycobacterium tuberculosis 9827-01,25599400,,,R,,R,,,,R,S,R
1773.286,ERR551933,Mycobacterium tuberculosis 3615-12,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2861,ERR551374,Mycobacterium tuberculosis 3625-11,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2862,ERR552058,Mycobacterium tuberculosis 3630-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2863,ERR553202,Mycobacterium tuberculosis 3652-06,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2864,ERR552761,Mycobacterium tuberculosis 3657-05,"2,668,688,026,116,180",,,S,,S,,,,S,S,R
1773.2865,ERR552085,Mycobacterium tuberculosis 3662-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2866,ERR551602,Mycobacterium tuberculosis 3665-10,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.2867,ERR550773,Mycobacterium tuberculosis 3670-04,"2,668,688,026,116,180",S,S,R,,R,,,,R,R,R
1773.2868,ERR552978,Mycobacterium tuberculosis 3671-04,"2,668,688,026,116,180",S,S,R,,R,,,,S,R,R
