scientific_name,submitted_ftp,submitted_md5,sample_alias.x,country.x,fastq_ftp,fastq_md5,library_layout,shortFTP,sample_accession,Run,study_accession,analysis_accession,sample_alias.y,country.y,ciprofloxacin MIC,train_test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ390/ERZ390196/SAMEA3993610_Proj_1055_Antimicrobial_Susceptibility_data_format.txt,824b08c172b6922a6e2e49e362072637,sam_103239_20160518_DTU2016_591_PRJ1055_ESchericha_coli_15078479,Denmark,ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1417756/ERR1417756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/006/ERR1417756/ERR1417756_2.fastq.gz,90c939a7cd0fa1e88817001e0cbfbea6;bf5a08610b8f882aa02b915d706012b8,PAIRED,SAMEA3993610_,SAMEA3993610,ERR1417756,PRJEB14086,ERZ390196,sam_103239_20160518_DTU2016_591_PRJ1055_ESchericha_coli_15078479,Denmark,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ390/ERZ390197/SAMEA3993611_Proj_1055_Antimicrobial_Susceptibility_data_format.txt,8592c5ecf837e8502aa37ca0864e90a1,sam_103239_20160518_DTU2016_592_PRJ1055_ESchericha_coli_15083178,Denmark,ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1417757/ERR1417757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1417757/ERR1417757_2.fastq.gz,6d4dc49eb560ae26bae46e63255f9834;0093a67ea9cee64c1bcfff2f32e7392b,PAIRED,SAMEA3993611_,SAMEA3993611,ERR1417757,PRJEB14086,ERZ390197,sam_103239_20160518_DTU2016_592_PRJ1055_ESchericha_coli_15083178,Denmark,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ390/ERZ390198/SAMEA3993612_Proj_1055_Antimicrobial_Susceptibility_data_format.txt,4fdd612baa9a536e92106ab709a33893,sam_103239_20160518_DTU2016_593_PRJ1055_ESchericha_coli_15078483,Denmark,ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1417758/ERR1417758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1417758/ERR1417758_2.fastq.gz,8d158727e98b3ab590e608f1f435c33f;842a03926c23dd8dcca56f6319b09301,PAIRED,SAMEA3993612_,SAMEA3993612,ERR1417758,PRJEB14086,ERZ390198,sam_103239_20160518_DTU2016_593_PRJ1055_ESchericha_coli_15078483,Denmark,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ390/ERZ390199/SAMEA3993613_Proj_1055_Antimicrobial_Susceptibility_data_format.txt,ce1273ea28ab2d43c20fbb9ce0abe7d3,sam_103239_20160518_DTU2016_594_PRJ1055_ESchericha_coli_15083180,Denmark,ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1417759/ERR1417759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/009/ERR1417759/ERR1417759_2.fastq.gz,5b33a04465d532a4276c74ae51e06692;207bc07bab4f5c3b8b0bb47fbb8db0f6,PAIRED,SAMEA3993613_,SAMEA3993613,ERR1417759,PRJEB14086,ERZ390199,sam_103239_20160518_DTU2016_594_PRJ1055_ESchericha_coli_15083180,Denmark,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ390/ERZ390200/SAMEA3993614_Proj_1055_Antimicrobial_Susceptibility_data_format.txt,ebebbfa068a30424ea115d8531c4e267,sam_103239_20160518_DTU2016_595_PRJ1055_ESchericha_coli_15091340,Denmark,ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1417760/ERR1417760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1417760/ERR1417760_2.fastq.gz,7efc7aba3d6833819475b38edf48d507;1c86dfa0b1fe9f31ec57ea5ddf0dceff,PAIRED,SAMEA3993614_,SAMEA3993614,ERR1417760,PRJEB14086,ERZ390200,sam_103239_20160518_DTU2016_595_PRJ1055_ESchericha_coli_15091340,Denmark,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ390/ERZ390201/SAMEA3993615_Proj_1055_Antimicrobial_Susceptibility_data_format.txt,3dfafd80a8802452b0de35e11ac4acb4,sam_103239_20160518_DTU2016_596_PRJ1055_ESchericha_coli_15083185,Denmark,ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1417761/ERR1417761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1417761/ERR1417761_2.fastq.gz,3aff5dd7b19313f54948ffa6b087e7d0;e612474d196c09f4cafd8e60f8a5d499,PAIRED,SAMEA3993615_,SAMEA3993615,ERR1417761,PRJEB14086,ERZ390201,sam_103239_20160518_DTU2016_596_PRJ1055_ESchericha_coli_15083185,Denmark,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ390/ERZ390202/SAMEA3993618_Proj_1055_Antimicrobial_Susceptibility_data_format.txt,12013b74ba9effab29b2e66f70a74006,sam_103239_20160518_DTU2016_599_PRJ1055_ESchericha_coli_15092881,Denmark,ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1417764/ERR1417764_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1417764/ERR1417764_2.fastq.gz,791725920c6d717e7e1cbd688e52c404;dbe69e386d1397fd71bfc9d5cba6a1c4,PAIRED,SAMEA3993618_,SAMEA3993618,ERR1417764,PRJEB14086,ERZ390202,sam_103239_20160518_DTU2016_599_PRJ1055_ESchericha_coli_15092881,Denmark,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402694/SAMEA4555335.txt_SAMEA4555335,c94774c8957b280b21cf8b65b482f578,LSASTEC1,Italy,ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/006/ERR1737206/ERR1737206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/006/ERR1737206/ERR1737206_2.fastq.gz,4b490c7ab4e3f3d0846248d1e309128d;2de613d3ac038191cc4186a897853674,PAIRED,SAMEA4555335.txt_,SAMEA4555335,ERR1737206,PRJEB16326,ERZ402694,LSASTEC1,Italy,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402695/SAMEA4555336.txt_SAMEA4555336,203d00948bbd7023079fa5a7313d64e4,LSASTEC2,Italy,ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/007/ERR1737207/ERR1737207_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/007/ERR1737207/ERR1737207_2.fastq.gz,7a768e4b1ddfbe8c53ecf8482bbf0823;b76e0ac09b71fd17551f5f81ad068657,PAIRED,SAMEA4555336.txt_,SAMEA4555336,ERR1737207,PRJEB16326,ERZ402695,LSASTEC2,Italy,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402696/SAMEA4555337.txt_SAMEA4555337,eb4c6c2ebc7711e21993207f28f3efed,LSASTEC3,Italy,ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/008/ERR1737208/ERR1737208_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/008/ERR1737208/ERR1737208_2.fastq.gz,c994fc4dc6f8ba800f591f9837bd7a47;f23db99ec17bb2927525be7c58bb2eed,PAIRED,SAMEA4555337.txt_,SAMEA4555337,ERR1737208,PRJEB16326,ERZ402696,LSASTEC3,Italy,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402697/SAMEA4555338.txt_SAMEA4555338,f19c6ee3c78e5d74a3a7a0b740f32e07,LSASTEC4,Italy,ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/009/ERR1737209/ERR1737209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/009/ERR1737209/ERR1737209_2.fastq.gz,b563161a846fb4744627f3e6b27b2687;3162f10aa8a0e83be4ed796e11e9b7c4,PAIRED,SAMEA4555338.txt_,SAMEA4555338,ERR1737209,PRJEB16326,ERZ402697,LSASTEC4,Italy,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402698/SAMEA4555339.txt_SAMEA4555339,1d0f204cef14e9b1c9f75168e526bcde,LSASTEC12,Italy,ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/000/ERR1737210/ERR1737210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/000/ERR1737210/ERR1737210_2.fastq.gz,6054a32dc457755039cb6dd90958e444;b7703628366e35c887b6eaf2652151a6,PAIRED,SAMEA4555339.txt_,SAMEA4555339,ERR1737210,PRJEB16326,ERZ402698,LSASTEC12,Italy,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402699/SAMEA4555340.txt_SAMEA4555340,1ded6945e99f40e0d7a28e9c04f9219a,LSASTEC13,Italy,ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/001/ERR1737211/ERR1737211_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/001/ERR1737211/ERR1737211_2.fastq.gz,6f14185b26ee35c6e618437555c786b2;e371160da4544d677162a24a25d3160f,PAIRED,SAMEA4555340.txt_,SAMEA4555340,ERR1737211,PRJEB16326,ERZ402699,LSASTEC13,Italy,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402700/SAMEA4555341.txt_SAMEA4555341,f690c28b71b562416772d959e84ffc84,LSASTEC14,Italy,ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/002/ERR1737212/ERR1737212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/002/ERR1737212/ERR1737212_2.fastq.gz,ac176d24d811b242e41fea52e27d9148;0a92439c356315f8573b7390fa56ff51,PAIRED,SAMEA4555341.txt_,SAMEA4555341,ERR1737212,PRJEB16326,ERZ402700,LSASTEC14,Italy,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402701/SAMEA4555342.txt_SAMEA4555342,80d1f6d16fb67951a6f65c2ff849672f,LSASTEC16,Italy,ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/003/ERR1737213/ERR1737213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/003/ERR1737213/ERR1737213_2.fastq.gz,9acf00454139e8964457c6e59229bcf1;7eee6f1187a1ce692e27661e4d9a9f77,PAIRED,SAMEA4555342.txt_,SAMEA4555342,ERR1737213,PRJEB16326,ERZ402701,LSASTEC16,Italy,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402702/SAMEA4555343.txt_SAMEA4555343,9266b256657abe9dd14e940c7376fe0d,LSASTEC17,Italy,ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/004/ERR1737214/ERR1737214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/004/ERR1737214/ERR1737214_2.fastq.gz,649f4b3cf46c12ae924b20c48f169280;19724ba3c2b99c8b9162da8a726e53aa,PAIRED,SAMEA4555343.txt_,SAMEA4555343,ERR1737214,PRJEB16326,ERZ402702,LSASTEC17,Italy,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402703/SAMEA4555344.txt_SAMEA4555344,1ee3761d1740469cd0d341d6f46c6f27,LSASTEC21,Italy,ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/005/ERR1737215/ERR1737215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/005/ERR1737215/ERR1737215_2.fastq.gz,928c0313a12c224388998444ecf40feb;1cdb2079e96ab2de7eae47b02ca77d1b,PAIRED,SAMEA4555344.txt_,SAMEA4555344,ERR1737215,PRJEB16326,ERZ402703,LSASTEC21,Italy,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402704/SAMEA4555345.txt_SAMEA4555345,4bae145c5dd635b7ba73c3230845b928,LSASTEC22,Italy,ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/006/ERR1737216/ERR1737216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/006/ERR1737216/ERR1737216_2.fastq.gz,33a3aaf29188dcbd3d767de6f032f453;ea4696243a3779c9c45ee5c9c2ede091,PAIRED,SAMEA4555345.txt_,SAMEA4555345,ERR1737216,PRJEB16326,ERZ402704,LSASTEC22,Italy,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402705/SAMEA4555346.txt_SAMEA4555346,505d000d89da9d9c2ea83c5f42c692cf,LSASTEC33,Italy,ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/007/ERR1737217/ERR1737217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/007/ERR1737217/ERR1737217_2.fastq.gz,bfd9007c14e0612819d8b89b963f3354;c20e7725c259371bbbf99b1cc110a614,PAIRED,SAMEA4555346.txt_,SAMEA4555346,ERR1737217,PRJEB16326,ERZ402705,LSASTEC33,Italy,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ402/ERZ402706/SAMEA4555347.txt_SAMEA4555347,1fb1d250eedf4ca2baf13486e84f34c8,LSASTEC9,Italy,ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/008/ERR1737218/ERR1737218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/008/ERR1737218/ERR1737218_2.fastq.gz,8cd4e51f39112a6dc27b368f9d862ce6;1c61dc55df232d5d6061722764fc3f4a,PAIRED,SAMEA4555347.txt_,SAMEA4555347,ERR1737218,PRJEB16326,ERZ402706,LSASTEC9,Italy,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448657/SAMEA104107449_Ecoli100uploadantibiogram.tsv,32b9d1afa8362c012872a333cd2120e6,M0041-02-16-MC003,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1995404/ERR1995404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1995404/ERR1995404_2.fastq.gz,497b18db5fd9f3bfe5e9fee5afae2ba9;2be047423b96ddf9513273fdc1dc63cb,PAIRED,SAMEA104107449_,SAMEA104107449,ERR1995404,PRJEB21131,ERZ448657,M0041-02-16-MC003,United Kingdom,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448658/SAMEA104107450_Ecoli100uploadantibiogram.tsv,8dbc161e9d6eddd29ce5f78d0137b429,M0041-02-16-MC004,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995405/ERR1995405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995405/ERR1995405_2.fastq.gz,6386bb7b0948ea3ebfc44bf19556d9dd;448285029d7acfc047faf50a651809e2,PAIRED,SAMEA104107450_,SAMEA104107450,ERR1995405,PRJEB21131,ERZ448658,M0041-02-16-MC004,United Kingdom,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448659/SAMEA104107451_Ecoli100uploadantibiogram.tsv,37c092be510e133127d78e99e18a2907,M0041-02-16-MC005,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1995406/ERR1995406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1995406/ERR1995406_2.fastq.gz,119b55df583de28102a4e619733ce8ea;166151424cef76c21fa1d576f6dd7e4d,PAIRED,SAMEA104107451_,SAMEA104107451,ERR1995406,PRJEB21131,ERZ448659,M0041-02-16-MC005,United Kingdom,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448660/SAMEA104107452_Ecoli100uploadantibiogram.tsv,963eb5cc62c24689b5214e9d462c930b,M0041-02-16-MC012,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1995407/ERR1995407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1995407/ERR1995407_2.fastq.gz,5a9d4a26f1dd4c55ae5f3bde0fbee586;b261cd8f55a445dce8b3d98230b8e469,PAIRED,SAMEA104107452_,SAMEA104107452,ERR1995407,PRJEB21131,ERZ448660,M0041-02-16-MC012,United Kingdom,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448661/SAMEA104107453_Ecoli100uploadantibiogram.tsv,58277d6749f6017f1d793473ad6ac2fa,M0041-02-16-MC014,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1995408/ERR1995408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1995408/ERR1995408_2.fastq.gz,b8dba9fe2cb0035d300ad52d7fc000c9;e58dd4d3402bcde767a7223d2f1e2fa4,PAIRED,SAMEA104107453_,SAMEA104107453,ERR1995408,PRJEB21131,ERZ448661,M0041-02-16-MC014,United Kingdom,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448662/SAMEA104107454_Ecoli100uploadantibiogram.tsv,4a36fdc69846f392af7a94a21bce3913,M0041-02-16-MC016,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/009/ERR1995409/ERR1995409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/009/ERR1995409/ERR1995409_2.fastq.gz,6db8f3284871f9ebf16c52e868bf1850;ef79e6738a7bfa2cd15fa90b389c6341,PAIRED,SAMEA104107454_,SAMEA104107454,ERR1995409,PRJEB21131,ERZ448662,M0041-02-16-MC016,United Kingdom,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448663/SAMEA104107455_Ecoli100uploadantibiogram.tsv,db60bd141efcfb8434deaa5b98234729,M0041-02-16-MC017,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/000/ERR1995410/ERR1995410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/000/ERR1995410/ERR1995410_2.fastq.gz,a7bb91a1e23db5a323962220255e4027;17b0b2ee33b204564f880f750a0ceffe,PAIRED,SAMEA104107455_,SAMEA104107455,ERR1995410,PRJEB21131,ERZ448663,M0041-02-16-MC017,United Kingdom,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448664/SAMEA104107456_Ecoli100uploadantibiogram.tsv,ce0be9507019e3f13748954272b7ee6f,M0041-02-16-MC027,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1995411/ERR1995411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1995411/ERR1995411_2.fastq.gz,0bc52414893403880ee68b2b8c890fa8;1811f95d9be1bdc532eacdff87721dce,PAIRED,SAMEA104107456_,SAMEA104107456,ERR1995411,PRJEB21131,ERZ448664,M0041-02-16-MC027,United Kingdom,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448665/SAMEA104107457_Ecoli100uploadantibiogram.tsv,aaca4922df2eb63fa62b71cd6ea9392f,M0041-02-16-MC031,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1995412/ERR1995412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1995412/ERR1995412_2.fastq.gz,c88a887d11f13ce909f9fd05aa0b4d14;f2aa23b46aef800b701fe83c798f385a,PAIRED,SAMEA104107457_,SAMEA104107457,ERR1995412,PRJEB21131,ERZ448665,M0041-02-16-MC031,United Kingdom,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448666/SAMEA104107458_Ecoli100uploadantibiogram.tsv,d190f66181d76b4c65a026a5589a5ce0,M0041-02-16-MC034,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1995413/ERR1995413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1995413/ERR1995413_2.fastq.gz,03718bea2380f3edf8e8fe6592433bab;8f2e40a1a078e98b0dae850e2af8493e,PAIRED,SAMEA104107458_,SAMEA104107458,ERR1995413,PRJEB21131,ERZ448666,M0041-02-16-MC034,United Kingdom,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448667/SAMEA104107459_Ecoli100uploadantibiogram.tsv,8048850f310e0ba03e173cdb679bbba5,M0041-02-16-MC035,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1995414/ERR1995414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1995414/ERR1995414_2.fastq.gz,8e8082b73ca2c1614cb3a817974e526a;f4561036312501ff66e6e26d2fb98a09,PAIRED,SAMEA104107459_,SAMEA104107459,ERR1995414,PRJEB21131,ERZ448667,M0041-02-16-MC035,United Kingdom,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448668/SAMEA104107460_Ecoli100uploadantibiogram.tsv,6422855bce698306f85d2ad149f7e4ac,M0041-02-16-MC039,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995415/ERR1995415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995415/ERR1995415_2.fastq.gz,aee0c28089f5b1188063384c370b088f;e882fa80c24ed6887fe9e55becaaddba,PAIRED,SAMEA104107460_,SAMEA104107460,ERR1995415,PRJEB21131,ERZ448668,M0041-02-16-MC039,United Kingdom,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448669/SAMEA104107461_Ecoli100uploadantibiogram.tsv,971e58954935e1452645a987f56d8b30,M0041-02-16-MC040,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1995416/ERR1995416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1995416/ERR1995416_2.fastq.gz,3e41d916bff15b45a11249b2481f0e2c;a2d0134a27e9db0c9677b19e7ce8d923,PAIRED,SAMEA104107461_,SAMEA104107461,ERR1995416,PRJEB21131,ERZ448669,M0041-02-16-MC040,United Kingdom,0.03,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448670/SAMEA104107462_Ecoli100uploadantibiogram.tsv,879409f1368df1c4172d3af0ad62426e,M0041-02-16-MC041,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1995417/ERR1995417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1995417/ERR1995417_2.fastq.gz,3016bcf38c9e98e461fc9688bba78c7e;75cc043b1ad610ab942e04159d52844f,PAIRED,SAMEA104107462_,SAMEA104107462,ERR1995417,PRJEB21131,ERZ448670,M0041-02-16-MC041,United Kingdom,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448671/SAMEA104107463_Ecoli100uploadantibiogram.tsv,fc3ae18e13743f368772f1fb7e7afee0,M0041-02-16-MC045,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1995418/ERR1995418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1995418/ERR1995418_2.fastq.gz,5cdca72fb987f92e36bcd9888484b2bb;41a22dda9a346abe7cfcc61144c14dd8,PAIRED,SAMEA104107463_,SAMEA104107463,ERR1995418,PRJEB21131,ERZ448671,M0041-02-16-MC045,United Kingdom,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448672/SAMEA104107464_Ecoli100uploadantibiogram.tsv,d069d411769c1387af2256626ab23536,M0041-02-16-MC053,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/009/ERR1995419/ERR1995419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/009/ERR1995419/ERR1995419_2.fastq.gz,e106583a71b30bbe438c2dbbac61a5c8;a6f3f93911b029ba55edcec9a988d1d0,PAIRED,SAMEA104107464_,SAMEA104107464,ERR1995419,PRJEB21131,ERZ448672,M0041-02-16-MC053,United Kingdom,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448673/SAMEA104107465_Ecoli100uploadantibiogram.tsv,8f21d7cc42d257afcf1ace22f1a9525b,M0041-02-16-MC056,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/000/ERR1995420/ERR1995420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/000/ERR1995420/ERR1995420_2.fastq.gz,fe516f07b56121bf61ec45c086365d56;6c67f3595a6f9cfeeccaffe59580ea07,PAIRED,SAMEA104107465_,SAMEA104107465,ERR1995420,PRJEB21131,ERZ448673,M0041-02-16-MC056,United Kingdom,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448674/SAMEA104107466_Ecoli100uploadantibiogram.tsv,cc78ede7f7985abbac6cf367b59592b0,M0041-02-16-MC057,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1995421/ERR1995421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1995421/ERR1995421_2.fastq.gz,8040fd8794f4679f571b483a35f34b31;d1ff2b95db1e1f1c9ed399171deb4db5,PAIRED,SAMEA104107466_,SAMEA104107466,ERR1995421,PRJEB21131,ERZ448674,M0041-02-16-MC057,United Kingdom,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448675/SAMEA104107467_Ecoli100uploadantibiogram.tsv,90470c2cc3c9e52eaf4aa4c33ced2ff5,M0041-02-16-MC062,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1995422/ERR1995422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1995422/ERR1995422_2.fastq.gz,8c3731447000eeadbf6bd14c8aa097e4;ef7374f88258ed004352c8ad9880442d,PAIRED,SAMEA104107467_,SAMEA104107467,ERR1995422,PRJEB21131,ERZ448675,M0041-02-16-MC062,United Kingdom,0.015,train
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ448/ERZ448676/SAMEA104107468_Ecoli100uploadantibiogram.tsv,2e0edabe1a387cb2d1fb20e0f5d81241,M0041-02-16-MC068,United Kingdom,ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1995423/ERR1995423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1995423/ERR1995423_2.fastq.gz,3f0c66ef19533ef8e728be2e77476f0e;b24a9b916960b27a1a0f1c389a21db4a,PAIRED,SAMEA104107468_,SAMEA104107468,ERR1995423,PRJEB21131,ERZ448676,M0041-02-16-MC068,United Kingdom,0.015,train
